split,domain,sample_id,boundary_density,total_components,present_class_count,building_components,road_components,building_mean_component_area,road_mean_component_area,thin_class_components
Train,Rural,152,0.00502457,91,6,9,1,2536.666667,937.0,10
Train,Rural,154,0.00539878,59,5,3,0,4725.333333,0.0,3
Train,Rural,155,0.00204524,8,4,0,0,0.0,0.0,0
Train,Rural,156,0.00434346,78,6,2,1,776.0,20550.0,3
Train,Rural,157,0.00608037,26,5,12,0,3851.833333,0.0,12
Train,Rural,158,0.00397594,21,3,0,0,0.0,0.0,0
Train,Rural,159,0.00102716,5,4,0,0,0.0,0.0,0
Train,Rural,16,0.0076526,52,6,11,1,2115.090909,3784.0,12
Train,Rural,160,0.00061238,5,2,0,2,0.0,2464.5,2
Train,Rural,161,0.00392916,20,4,9,0,10102.111111,0.0,9
Train,Rural,162,0.00114505,10,3,0,0,0.0,0.0,0
Train,Rural,163,0.00843872,24,3,0,0,0.0,0.0,0
Train,Rural,164,0.00159992,6,2,0,0,0.0,0.0,0
Train,Rural,165,0.00807024,89,6,10,2,910.0,9232.5,12
Train,Rural,166,0.00208438,8,3,2,0,162.0,0.0,2
Train,Rural,167,0.00292253,15,5,4,0,1753.5,0.0,4
Train,Rural,168,0.0055434,59,5,2,1,1016.5,10098.0,3
Train,Rural,169,0.0054026,36,6,7,1,7219.428571,21306.0,8
Train,Rural,17,0.00785212,44,7,1,1,685.0,8585.0,2
Train,Rural,170,0.00875613,53,5,20,2,4734.25,51379.0,22
Train,Rural,171,0.01110542,286,7,5,2,2456.6,43567.5,7
Train,Rural,172,0.00430384,28,3,0,0,0.0,0.0,0
Train,Rural,173,0.00493197,27,6,2,1,1063.5,16533.0,3
Train,Rural,174,0.0036065,29,3,19,0,2045.368421,0.0,19
Train,Rural,175,0.00350054,11,4,4,0,34448.5,0.0,4
Train,Rural,176,0.00151496,10,5,6,0,2778.0,0.0,6
Train,Rural,177,0.00274831,10,4,7,0,4307.428571,0.0,7
Train,Rural,178,0.00355591,24,5,5,0,9805.0,0.0,5
Train,Rural,179,0.0,1,1,0,0,0.0,0.0,0
Train,Rural,180,0.00657867,28,7,5,1,9551.0,21737.0,6
Train,Rural,181,0.00372249,18,5,10,2,3043.8,34065.0,12
Train,Rural,182,0.00948974,45,5,12,2,2203.75,10298.0,14
Train,Rural,183,0.01000714,72,6,0,1,0.0,9099.0,1
Train,Rural,184,0.00315545,26,4,10,0,4834.3,0.0,10
Train,Rural,185,0.00062861,3,3,0,0,0.0,0.0,0
Train,Rural,186,0.00346331,12,3,0,0,0.0,0.0,0
Train,Rural,187,0.00994605,63,6,9,4,3146.666667,4747.0,13
Train,Rural,188,0.00357977,14,3,7,0,6461.714286,0.0,7
Train,Rural,189,0.00312634,23,6,2,1,783.0,10403.0,3
Train,Rural,19,0.00848741,61,5,8,5,1564.5,9259.4,13
Train,Rural,190,0.00937233,60,6,4,2,757.0,15506.5,6
Train,Rural,191,0.00532336,37,4,7,0,5075.0,0.0,7
Train,Rural,192,0.00431005,12,4,1,0,1863.0,0.0,1
Train,Rural,193,0.00334017,23,5,4,0,2287.5,0.0,4
Train,Rural,194,0.00858573,81,6,17,1,4819.0,36354.0,18
Train,Rural,195,0.00113932,5,4,0,0,0.0,0.0,0
Train,Rural,196,0.00019665,2,2,0,0,0.0,0.0,0
Train,Rural,197,0.00732374,28,5,11,2,4570.272727,10312.0,13
Train,Rural,198,0.0009904,3,3,0,0,0.0,0.0,0
Train,Rural,199,0.00709798,42,6,3,2,1231.666667,7255.0,5
Train,Rural,2,0.00216743,152,4,0,0,0.0,0.0,0
Train,Rural,20,0.00921195,47,7,6,1,3683.0,12876.0,7
Train,Rural,200,0.00283852,9,3,0,0,0.0,0.0,0
Train,Rural,201,0.00593145,95,5,0,1,0.0,13493.0,1
Train,Rural,202,0.00674143,24,4,12,0,5047.416667,0.0,12
Train,Rural,203,0.00325712,18,3,10,0,4977.6,0.0,10
Train,Rural,204,0.00734092,69,7,9,2,603.888889,13204.0,11
Train,Rural,205,0.00674382,47,6,9,1,4011.222222,7441.0,10
Train,Rural,206,0.00699536,67,5,22,0,2729.5,0.0,22
Train,Rural,207,0.00343897,12,5,1,1,44971.0,14117.0,2
Train,Rural,208,0.00349052,12,3,0,0,0.0,0.0,0
Train,Rural,209,0.00492959,57,4,4,0,3538.0,0.0,4
Train,Rural,210,0.0104854,72,7,7,3,27111.428571,18769.333333,10
Train,Rural,211,0.00803826,29,5,5,1,1459.4,12336.0,6
Train,Rural,212,0.00117512,4,3,0,0,0.0,0.0,0
Train,Rural,213,0.00732708,42,6,7,3,5112.0,24276.333333,10
Train,Rural,214,0.00068207,9,4,0,3,0.0,1437.0,3
Train,Rural,215,0.0056885,39,7,6,1,1583.666667,23340.0,7
Train,Rural,216,0.0052069,11,4,1,0,2368.0,0.0,1
Train,Rural,217,0.00278793,41,4,33,0,182.090909,0.0,33
Train,Rural,218,0.0056064,37,6,21,1,1246.904762,1559.0,22
Train,Rural,22,0.00612714,15,5,6,0,31959.166667,0.0,6
Train,Rural,220,0.00581069,34,5,12,1,3288.666667,16736.0,13
Train,Rural,221,0.0,1,1,0,0,0.0,0.0,0
Train,Rural,222,0.00477065,18,4,0,0,0.0,0.0,0
Train,Rural,223,0.00394396,16,5,1,0,1619.0,0.0,1
Train,Rural,224,0.00877999,44,5,16,0,10314.5,0.0,16
Train,Rural,225,0.00668463,33,4,5,0,2295.4,0.0,5
Train,Rural,226,0.00614242,26,5,0,1,0.0,97188.0,1
Train,Rural,227,0.00270058,19,5,1,0,2767.0,0.0,1
Train,Rural,228,0.0,1,1,0,0,0.0,0.0,0
Train,Rural,229,0.00214357,7,4,0,0,0.0,0.0,0
Train,Rural,23,0.00713568,18,6,0,1,0.0,3989.0,1
Train,Rural,230,0.012439,119,5,13,1,12807.923077,44462.0,14
Train,Rural,231,0.00788075,42,4,8,0,2958.125,0.0,8
Train,Rural,233,0.00539066,18,4,1,2,1561.0,43218.5,3
Train,Rural,234,0.0086263,48,6,9,2,2746.111111,8348.5,11
Train,Rural,235,0.00371772,32,6,1,3,1590.0,10105.333333,4
Train,Rural,236,0.00600495,51,7,4,1,3293.5,13389.0,5
Train,Rural,24,0.00312443,9,4,0,2,0.0,35637.0,2
Train,Rural,240,0.01234784,111,5,49,0,2896.0,0.0,49
Train,Rural,241,0.00230633,11,5,1,0,2870.0,0.0,1
Train,Rural,242,0.0063214,29,4,4,0,2778.5,0.0,4
Train,Rural,243,0.00410529,22,4,0,0,0.0,0.0,0
Train,Rural,244,0.01184524,199,6,12,2,10589.916667,28339.5,14
Train,Rural,245,0.00552144,38,6,15,4,4062.8,4286.5,19
Train,Rural,246,0.00377022,70,4,0,0,0.0,0.0,0
Train,Rural,247,0.00464368,21,4,7,0,2961.714286,0.0,7
Train,Rural,248,0.01045533,47,6,5,4,962.6,8209.5,9
Train,Rural,249,0.00857189,52,6,30,1,3627.266667,12860.0,31
Train,Rural,25,0.01282323,87,5,39,1,1190.230769,45024.0,40
Train,Rural,250,0.0,1,1,0,0,0.0,0.0,0
Train,Rural,251,0.00500882,20,5,10,0,8586.0,0.0,10
Train,Rural,252,0.00879622,63,7,9,1,2735.666667,17515.0,10
Train,Rural,253,0.00818671,45,5,3,2,3752.666667,19152.0,5
Train,Rural,254,0.00354064,9,4,0,0,0.0,0.0,0
Train,Rural,255,0.00636293,53,5,1,2,342.0,15955.0,3
Train,Rural,257,0.00246193,8,4,2,0,8462.0,0.0,2
Train,Rural,258,0.00307908,33,5,1,1,844.0,10801.0,2
Train,Rural,259,0.00145625,14,3,0,1,0.0,28708.0,1
Train,Rural,26,0.00246193,32,4,2,0,4836.5,0.0,2
Train,Rural,260,0.00160803,9,4,3,0,5886.333333,0.0,3
Train,Rural,261,0.00567084,52,4,0,0,0.0,0.0,0
Train,Rural,262,0.00316834,67,4,0,1,0.0,2694.0,1
Train,Rural,263,0.00641066,70,6,19,0,3084.210526,0.0,19
Train,Rural,264,0.00601068,25,5,1,1,3189.0,19353.0,2
Train,Rural,265,0.00899144,53,6,10,2,6093.1,10871.0,12
Train,Rural,266,0.00429525,68,5,9,0,2685.333333,0.0,9
Train,Rural,267,0.00354923,9,4,1,0,96.0,0.0,1
Train,Rural,268,0.0059219,68,4,0,3,0.0,3708.333333,3
Train,Rural,27,0.00713616,134,5,0,2,0.0,787.0,2
Train,Rural,270,0.00232351,37,4,1,0,8124.0,0.0,1
Train,Rural,271,0.00426136,28,5,0,1,0.0,3910.0,1
Train,Rural,272,0.00682353,210,5,0,3,0.0,16806.666667,3
Train,Rural,273,0.00382034,11,4,1,0,77.0,0.0,1
Train,Rural,274,0.00514342,23,4,0,3,0.0,43041.0,3
Train,Rural,276,0.00522456,18,6,4,2,5263.75,8295.0,6
Train,Rural,277,0.01126388,70,6,12,1,8195.333333,130344.0,13
Train,Rural,279,0.00150351,21,5,1,0,438.0,0.0,1
Train,Rural,28,0.00859814,30,5,2,0,539.5,0.0,2
Train,Rural,280,0.00644168,27,7,11,1,16199.454545,24619.0,12
Train,Rural,281,0.00459166,12,5,0,3,0.0,9753.0,3
Train,Rural,282,0.00646269,78,5,2,1,853.5,16441.0,3
Train,Rural,283,0.00565938,235,6,1,1,4.0,23203.0,2
Train,Rural,285,0.00144146,7,5,2,0,520.0,0.0,2
Train,Rural,286,0.00374874,12,4,0,4,0.0,21156.0,4
Train,Rural,287,0.00465514,27,5,1,0,2685.0,0.0,1
Train,Rural,288,0.00460454,26,5,18,0,2752.5,0.0,18
Train,Rural,289,0.00051453,5,5,1,0,1597.0,0.0,1
Train,Rural,29,0.01213305,68,7,21,2,1020.904762,4209.0,23
Train,Rural,290,0.00676196,33,6,2,1,6744.5,25381.0,3
Train,Rural,291,0.01045676,179,6,0,3,0.0,13849.333333,3
Train,Rural,292,0.00587035,47,5,7,1,3949.714286,20324.0,8
Train,Rural,293,0.00336833,22,5,0,0,0.0,0.0,0
Train,Rural,294,0.00923391,27,4,0,11,0.0,16164.181818,11
Train,Rural,295,0.00854612,75,6,24,3,2467.083333,8053.666667,27
Train,Rural,296,0.00490047,31,5,5,3,1934.0,3434.666667,8
Train,Rural,297,0.00440265,242,4,0,1,0.0,20160.0,1
Train,Rural,298,0.00879527,77,6,9,1,2637.444444,3303.0,10
Train,Rural,3,0.00760058,63,6,9,1,991.0,12186.0,10
Train,Rural,30,0.01026632,72,7,1,2,161.0,6779.5,3
Train,Rural,300,0.00618394,44,6,4,2,2652.25,3901.0,6
Train,Rural,301,0.00251205,14,4,8,0,1748.125,0.0,8
Train,Rural,302,0.01296069,67,7,3,2,753.666667,23113.5,5
Train,Rural,303,0.00727362,40,5,23,1,3052.0,22994.0,24
Train,Rural,304,0.0034972,13,5,2,0,7103.0,0.0,2
Train,Rural,307,0.00388143,14,3,6,0,2425.5,0.0,6
Train,Rural,308,0.00421936,17,5,0,0,0.0,0.0,0
Train,Rural,309,0.00697961,40,5,0,1,0.0,12868.0,1
Train,Rural,31,0.0180454,334,6,58,35,6535.0,1144.314286,93
Train,Rural,310,0.00019331,3,2,0,0,0.0,0.0,0
Train,Rural,312,0.00446613,34,5,2,0,2624.5,0.0,2
Train,Rural,313,0.00974033,118,6,1,2,821.0,7561.0,3
Train,Rural,314,0.00790414,47,7,1,1,878.0,56379.0,2
Train,Rural,315,0.00249057,20,3,0,0,0.0,0.0,0
Train,Rural,316,0.01185383,58,7,20,2,4328.2,31185.5,22
Train,Rural,317,0.00516347,25,5,0,1,0.0,9530.0,1
Train,Rural,318,0.00378311,21,4,2,6,2885.0,17756.833333,8
Train,Rural,320,0.00819577,91,6,9,2,2333.111111,6307.5,11
Train,Rural,321,0.01112308,94,6,14,3,7539.642857,16303.666667,17
Train,Rural,322,0.01532144,137,6,22,2,5916.818182,53501.0,24
Train,Rural,323,0.0071438,28,5,15,2,2976.4,31881.0,17
Train,Rural,324,0.00944535,71,7,19,1,1855.684211,18402.0,20
Train,Rural,325,0.00593002,20,5,8,2,8111.375,45338.5,10
Train,Rural,326,0.00647223,19,6,1,1,7601.0,52225.0,2
Train,Rural,327,0.00180516,6,4,0,0,0.0,0.0,0
Train,Rural,328,0.00918332,83,7,4,2,4608.5,28213.5,6
Train,Rural,33,9.403e-05,2,2,0,0,0.0,0.0,0
Train,Rural,330,0.00113503,7,3,0,0,0.0,0.0,0
Train,Rural,331,0.0075853,105,5,2,1,1349.0,21605.0,3
Train,Rural,332,0.0039745,59,4,3,0,1726.666667,0.0,3
Train,Rural,333,0.00172688,48,4,0,0,0.0,0.0,0
Train,Rural,334,0.00448617,18,3,9,0,2322.888889,0.0,9
Train,Rural,335,0.00655862,54,5,0,1,0.0,14992.0,1
Train,Rural,336,0.00590281,46,5,1,2,276.0,12518.5,3
Train,Rural,337,0.00321798,14,4,0,0,0.0,0.0,0
Train,Rural,338,0.00296023,20,3,7,0,3210.428571,0.0,7
Train,Rural,339,0.00539353,33,4,0,0,0.0,0.0,0
Train,Rural,34,0.00165242,5,3,0,0,0.0,0.0,0
Train,Rural,340,0.0051038,16,4,9,2,17415.777778,44076.0,11
Train,Rural,341,0.00704261,58,6,12,3,1823.833333,5318.333333,15
Train,Rural,342,0.00767217,43,6,7,2,2799.142857,4475.0,9
Train,Rural,343,0.00608944,47,6,0,1,0.0,25554.0,1
Train,Rural,344,0.00811368,124,5,0,1,0.0,43808.0,1
Train,Rural,345,0.0048642,75,5,1,0,844.0,0.0,1
Train,Rural,346,0.00217364,36,4,2,0,743.5,0.0,2
Train,Rural,347,0.01328717,110,6,14,2,29520.071429,35599.0,16
Train,Rural,348,0.00081428,4,3,0,1,0.0,8121.0,1
Train,Rural,349,0.00498591,21,4,0,4,0.0,9057.25,4
Train,Rural,35,0.00406424,40,4,19,0,2997.210526,0.0,19
Train,Rural,350,0.00642068,49,5,25,0,2295.44,0.0,25
Train,Rural,351,0.0039893,23,5,2,0,54787.0,0.0,2
Train,Rural,352,0.00547133,27,5,0,1,0.0,12318.0,1
Train,Rural,354,0.00444847,21,3,12,0,5663.583333,0.0,12
Train,Rural,356,0.00619731,44,6,9,2,3866.555556,20632.5,11
Train,Rural,357,0.00441601,34,5,3,5,2493.0,3805.2,8
Train,Rural,359,0.00880338,55,6,3,3,589.666667,3226.333333,6
Train,Rural,36,0.00920098,52,7,14,1,3302.357143,2463.0,15
Train,Rural,360,0.00515297,84,6,4,1,3396.75,8916.0,5
Train,Rural,361,0.00343467,16,4,5,0,3582.2,0.0,5
Train,Rural,362,0.00290773,16,4,3,0,3574.0,0.0,3
Train,Rural,363,0.00593574,79,4,0,0,0.0,0.0,0
Train,Rural,364,0.00241515,10,4,5,0,1488.6,0.0,5
Train,Rural,365,0.00618299,28,7,2,1,3591.5,14691.0,3
Train,Rural,366,0.00200372,19,3,0,0,0.0,0.0,0
Train,Rural,367,0.00704595,54,5,0,1,0.0,48310.0,1
Train,Rural,368,0.00438928,28,5,1,1,1705.0,7766.0,2
Train,Rural,369,0.00956563,57,7,4,1,788.5,19034.0,5
Train,Rural,37,0.00462936,18,4,0,0,0.0,0.0,0
Train,Rural,370,0.00653237,44,5,4,2,827.5,13321.0,6
Train,Rural,371,0.00572621,25,6,1,1,371.0,6113.0,2
Train,Rural,372,0.00561356,25,6,1,2,927.0,11459.5,3
Train,Rural,373,0.00157081,23,4,1,1,3339.0,2883.0,2
Train,Rural,374,0.0034805,18,7,3,1,958.0,1643.0,4
Train,Rural,375,0.00592238,25,4,5,0,2575.6,0.0,5
Train,Rural,376,0.00666554,25,6,8,2,3107.5,58365.5,10
Train,Rural,378,0.00723544,20,3,0,0,0.0,0.0,0
Train,Rural,38,0.00999091,41,5,9,1,3553.777778,11972.0,10
Train,Rural,380,0.00296358,13,4,10,0,8975.1,0.0,10
Train,Rural,381,0.00795951,24,5,8,3,4547.125,29590.333333,11
Train,Rural,382,0.00563504,22,5,1,2,376.0,7844.0,3
Train,Rural,383,0.00826451,45,5,14,2,6102.142857,24739.5,16
Train,Rural,384,0.00417211,16,5,2,2,710.5,7554.0,4
Train,Rural,385,0.00635386,30,5,4,0,6461.5,0.0,4
Train,Rural,386,0.00942435,75,6,12,1,2758.416667,9780.0,13
Train,Rural,387,0.0024457,20,5,1,0,2268.0,0.0,1
Train,Rural,388,0.00309054,19,5,10,0,4246.0,0.0,10
Train,Rural,389,0.00378645,83,3,0,0,0.0,0.0,0
Train,Rural,39,0.00540498,20,4,3,0,2962.666667,0.0,3
Train,Rural,390,0.00550522,29,5,1,0,13.0,0.0,1
Train,Rural,391,0.00058756,4,3,0,0,0.0,0.0,0
Train,Rural,392,0.00865017,57,5,4,2,3236.75,2495.0,6
Train,Rural,394,0.01132641,157,7,6,1,2762.333333,34528.0,7
Train,Rural,395,0.00675145,40,4,28,0,4979.035714,0.0,28
Train,Rural,396,0.00311393,22,5,6,0,3503.166667,0.0,6
Train,Rural,397,0.00699011,45,6,0,1,0.0,12060.0,1
Train,Rural,398,0.00829553,43,7,7,1,3548.428571,1631.0,8
Train,Rural,4,0.00286859,26,6,3,1,1451.0,919.0,4
Train,Rural,40,0.00944106,64,3,29,0,8335.241379,0.0,29
Train,Rural,400,0.00076703,3,3,0,0,0.0,0.0,0
Train,Rural,401,0.00370387,15,3,10,0,16735.8,0.0,10
Train,Rural,402,0.00456016,12,5,0,3,0.0,39367.666667,3
Train,Rural,404,0.00812561,121,5,15,1,1537.066667,50439.0,16
Train,Rural,405,0.00623454,17,4,0,1,0.0,42620.0,1
Train,Rural,406,0.01035271,87,6,4,2,6439.25,54270.0,6
Train,Rural,407,0.00115746,17,2,0,0,0.0,0.0,0
Train,Rural,408,0.00500071,26,6,6,1,3088.666667,12562.0,7
Train,Rural,409,0.00629563,16,4,0,1,0.0,36932.0,1
Train,Rural,410,0.00510476,20,6,1,2,642.0,5563.0,3
Train,Rural,411,0.00514963,22,6,6,2,584.5,1344.5,8
Train,Rural,412,0.00442269,29,6,3,1,5378.333333,3431.0,4
Train,Rural,413,0.00806213,124,7,3,1,859.333333,44185.0,4
Train,Rural,415,0.00314734,29,5,0,0,0.0,0.0,0
Train,Rural,416,0.0105422,54,6,25,1,13544.24,66594.0,26
Train,Rural,417,0.00675909,20,5,1,1,848.0,13726.0,2
Train,Rural,419,0.00511478,12,4,2,0,2756.5,0.0,2
Train,Rural,42,0.00218223,7,4,0,0,0.0,0.0,0
Train,Rural,420,0.00181089,6,3,4,0,5899.0,0.0,4
Train,Rural,422,0.00469857,133,4,1,2,292.0,41844.5,3
Train,Rural,423,9.594e-05,2,2,0,0,0.0,0.0,0
Train,Rural,424,0.00379361,27,6,0,2,0.0,8928.0,2
Train,Rural,426,0.00217316,9,5,1,1,2668.0,5824.0,2
Train,Rural,427,0.00753089,99,5,3,2,19446.0,12931.5,5
Train,Rural,428,0.00692567,37,6,13,1,3200.769231,12041.0,14
Train,Rural,429,0.00746502,61,6,0,1,0.0,237.0,1
Train,Rural,43,0.0005446,3,2,0,0,0.0,0.0,0
Train,Rural,430,0.00615864,28,3,17,0,5675.058824,0.0,17
Train,Rural,431,0.00459023,27,4,14,0,2090.785714,0.0,14
Train,Rural,432,0.00710514,65,7,1,1,444.0,33383.0,2
Train,Rural,433,0.0061849,58,6,5,2,2486.0,11088.0,7
Train,Rural,434,0.00555676,61,6,1,2,1842.0,36833.0,3
Train,Rural,435,0.00507373,44,5,6,1,1258.833333,19068.0,7
Train,Rural,437,0.00753375,45,6,1,0,4343.0,0.0,1
Train,Rural,438,0.00372106,15,4,7,0,4287.285714,0.0,7
Train,Rural,439,0.00648751,38,6,0,1,0.0,23194.0,1
Train,Rural,44,0.01172018,188,7,16,3,10003.9375,25837.666667,19
Train,Rural,440,0.00232876,10,5,0,0,0.0,0.0,0
Train,Rural,441,0.00791082,62,6,9,1,3612.555556,6691.0,10
Train,Rural,442,0.00397403,24,6,1,1,3636.0,10497.0,2
Train,Rural,443,0.00153596,3,2,0,1,0.0,14184.0,1
Train,Rural,444,0.00360937,28,4,0,0,0.0,0.0,0
Train,Rural,445,0.00238938,23,4,12,0,2332.0,0.0,12
Train,Rural,446,0.00575389,27,3,19,0,2281.526316,0.0,19
Train,Rural,447,0.00032075,2,2,0,0,0.0,0.0,0
Train,Rural,448,0.00744259,27,7,4,1,680.75,14095.0,5
Train,Rural,449,0.0,1,1,0,0,0.0,0.0,0
Train,Rural,45,0.00435921,32,4,0,1,0.0,15097.0,1
Train,Rural,450,0.00696529,26,3,0,0,0.0,0.0,0
Train,Rural,452,0.00461982,28,5,9,1,2937.333333,17830.0,10
Train,Rural,453,0.00563122,89,6,3,1,1021.0,26765.0,4
Train,Rural,454,0.00442078,38,4,0,0,0.0,0.0,0
Train,Rural,455,0.00770081,31,7,2,1,3564.5,17429.0,3
Train,Rural,456,0.00632475,48,5,6,1,403.0,8428.0,7
Train,Rural,457,0.00863823,42,6,13,3,10277.846154,24387.0,16
Train,Rural,458,0.00545749,100,5,0,1,0.0,27292.0,1
Train,Rural,459,0.00632713,35,5,3,2,8940.0,55298.5,5
Train,Rural,46,0.00758339,73,5,11,0,7542.0,0.0,11
Train,Rural,460,0.01188819,91,6,13,1,11697.846154,36907.0,14
Train,Rural,462,0.00601593,37,6,9,17,3539.666667,6261.705882,26
Train,Rural,463,0.00696958,26,5,2,2,2278.5,7301.0,4
Train,Rural,464,0.00754235,58,6,14,3,5105.857143,10269.333333,17
Train,Rural,465,0.00344661,13,5,4,2,2308.0,20068.5,6
Train,Rural,466,0.00810031,78,6,3,1,3605.0,31404.0,4
Train,Rural,467,0.00641877,31,6,3,3,2063.333333,7785.333333,6
Train,Rural,468,0.01116269,49,5,27,1,4659.444444,48880.0,28
Train,Rural,469,0.00300749,19,5,5,0,5515.8,0.0,5
Train,Rural,471,0.00280798,23,5,5,0,3006.6,0.0,5
Train,Rural,472,0.00923677,42,5,4,0,1621.0,0.0,4
Train,Rural,473,0.00289628,13,5,0,2,0.0,8946.0,2
Train,Rural,474,0.00330723,22,4,0,0,0.0,0.0,0
Train,Rural,475,0.00506276,25,4,2,0,3427.0,0.0,2
Train,Rural,476,0.01492575,163,7,18,1,2226.5,16184.0,19
Train,Rural,477,0.00211398,3,2,0,1,0.0,30344.0,1
Train,Rural,478,0.00249964,18,4,4,0,2391.25,0.0,4
Train,Rural,479,0.00968973,57,6,5,0,1199.6,0.0,5
Train,Rural,48,0.0059577,21,5,0,1,0.0,8.0,1
Train,Rural,480,0.00141711,10,3,0,2,0.0,6020.5,2
Train,Rural,481,0.00531859,25,4,8,0,2654.875,0.0,8
Train,Rural,482,0.01033027,104,4,52,0,4753.788462,0.0,52
Train,Rural,483,0.00834469,43,5,17,1,4066.176471,17531.0,18
Train,Rural,484,0.00355877,65,5,2,1,1242.0,10969.0,3
Train,Rural,486,0.00346618,20,5,11,0,3249.909091,0.0,11
Train,Rural,487,0.01101043,110,6,3,2,15993.0,14254.0,5
Train,Rural,488,0.00174693,7,4,0,0,0.0,0.0,0
Train,Rural,489,0.00330533,17,4,4,0,5812.0,0.0,4
Train,Rural,49,0.00697579,113,5,5,1,11846.0,26244.0,6
Train,Rural,490,0.00736193,68,6,3,1,2357.0,14538.0,4
Train,Rural,491,0.00413583,36,6,1,1,771.0,15254.0,2
Train,Rural,492,0.00661686,75,7,3,1,4198.0,29967.0,4
Train,Rural,493,0.00392391,16,4,0,2,0.0,7048.5,2
Train,Rural,494,0.01381316,225,6,12,4,24761.416667,9254.75,16
Train,Rural,495,0.0039158,14,3,0,0,0.0,0.0,0
Train,Rural,496,0.00384229,14,5,8,1,4796.5,34079.0,9
Train,Rural,497,0.00960239,65,5,3,2,3126.666667,14212.5,5
Train,Rural,498,0.00488711,17,4,2,0,396.5,0.0,2
Train,Rural,499,0.01521404,165,7,67,2,1213.910448,10858.0,69
Train,Rural,5,0.00646841,19,6,2,1,1309.0,8865.0,3
Train,Rural,50,0.00803301,76,7,16,1,2919.5625,12958.0,17
Train,Rural,500,0.0037516,34,6,1,1,300.0,3574.0,2
Train,Rural,501,0.00858764,67,5,13,1,2588.692308,2899.0,14
Train,Rural,502,0.01014174,58,6,7,1,2299.571429,18092.0,8
Train,Rural,503,0.00210873,10,5,0,1,0.0,5485.0,1
Train,Rural,504,0.0048599,14,4,3,2,9397.0,52150.5,5
Train,Rural,505,0.00186005,5,3,0,0,0.0,0.0,0
Train,Rural,506,0.0081743,54,5,3,2,5946.666667,12709.5,5
Train,Rural,507,0.00642259,62,5,0,3,0.0,18811.333333,3
Train,Rural,508,0.00013126,2,2,0,0,0.0,0.0,0
Train,Rural,509,0.00412199,19,5,0,1,0.0,30207.0,1
Train,Rural,51,0.00027684,5,3,0,0,0.0,0.0,0
Train,Rural,510,0.006109,134,6,3,1,4174.0,7278.0,4
Train,Rural,511,0.00844397,40,5,0,2,0.0,35922.0,2
Train,Rural,512,0.00978901,69,4,0,1,0.0,11453.0,1
Train,Rural,513,0.00256837,13,4,0,2,0.0,6774.5,2
Train,Rural,514,0.01257169,72,6,12,3,7351.916667,13730.666667,15
Train,Rural,515,0.01157795,197,7,9,5,1413.666667,3218.6,14
Train,Rural,516,0.00175695,4,2,0,0,0.0,0.0,0
Train,Rural,517,0.0028915,11,3,0,0,0.0,0.0,0
Train,Rural,518,0.00167772,12,3,7,0,4268.714286,0.0,7
Train,Rural,519,0.01033457,58,6,2,1,2087.0,991.0,3
Train,Rural,52,0.00341988,18,6,10,2,3702.0,3266.0,12
Train,Rural,521,0.00553576,41,5,2,1,367.5,58311.0,3
Train,Rural,522,0.00402844,13,5,5,0,1541.0,0.0,5
Train,Rural,523,0.00502744,18,4,0,0,0.0,0.0,0
Train,Rural,524,0.00295785,12,4,0,0,0.0,0.0,0
Train,Rural,525,0.00283566,14,5,2,0,2089.0,0.0,2
Train,Rural,526,0.00412056,29,7,5,2,1055.0,19448.0,7
Train,Rural,527,0.00296787,9,5,1,1,1067.0,7153.0,2
Train,Rural,529,0.00851509,102,6,0,1,0.0,4588.0,1
Train,Rural,53,0.00532766,82,6,1,1,1468.0,1162.0,2
Train,Rural,530,0.00816427,38,7,4,2,3976.75,10329.5,6
Train,Rural,531,0.00824876,77,6,7,2,1483.0,16215.5,9
Train,Rural,532,0.00666649,44,5,5,1,1776.6,28727.0,6
Train,Rural,533,0.01099516,119,6,16,2,1428.5625,17571.0,18
Train,Rural,534,0.0,1,1,0,0,0.0,0.0,0
Train,Rural,535,0.0023617,8,3,0,0,0.0,0.0,0
Train,Rural,536,0.00355639,30,5,15,0,4815.6,0.0,15
Train,Rural,537,0.0,1,1,0,0,0.0,0.0,0
Train,Rural,538,0.01154978,76,7,10,2,1299.9,18721.5,12
Train,Rural,539,0.0067653,25,7,2,1,2020.5,30700.0,3
Train,Rural,54,0.00506276,45,5,38,1,1249.921053,9843.0,39
Train,Rural,540,0.01108537,66,7,10,3,1391.5,5886.666667,13
Train,Rural,541,0.00559877,41,6,0,1,0.0,22905.0,1
Train,Rural,542,0.01253733,154,6,11,3,28625.181818,13424.333333,14
Train,Rural,543,0.01104193,61,6,9,2,4779.333333,16268.5,11
Train,Rural,544,0.002208,10,5,1,1,296.0,16343.0,2
Train,Rural,545,0.01511476,219,6,23,2,8474.73913,61917.5,25
Train,Rural,546,0.00607607,25,5,4,0,4837.0,0.0,4
Train,Rural,547,0.00386043,13,5,0,4,0.0,16231.75,4
Train,Rural,548,0.00652521,63,6,10,4,2928.0,2910.0,14
Train,Rural,549,0.01029257,149,7,5,6,1861.2,5126.666667,11
Train,Rural,55,0.00190253,10,5,0,0,0.0,0.0,0
Train,Rural,551,0.00170206,4,4,0,0,0.0,0.0,0
Train,Rural,552,0.00207293,23,7,2,1,84.5,1044.0,3
Train,Rural,553,0.00435826,23,5,0,2,0.0,6568.5,2
Train,Rural,554,0.01019042,78,7,3,1,1912.0,28804.0,4
