split,domain,sample_id,image_path,mask_path,has_mask,width,height,pixel_count,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,min_r,min_g,min_b,max_r,max_g,max_b
Train,Urban,1461,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1461.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1461.png,True,1024,1024,1048576,1.0,75.55043,79.81929,77.442062,31.849356,27.821735,26.088135,22,35,26,255,255,255
Train,Urban,1462,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1462.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1462.png,True,1024,1024,1048576,1.0,77.488274,81.904732,80.666771,33.786198,30.795456,31.197546,16,24,19,255,255,255
Train,Urban,1463,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1463.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1463.png,True,1024,1024,1048576,1.0,83.301392,87.24398,83.73056,39.388897,36.010212,34.6674,10,17,8,251,252,255
Train,Urban,1464,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1464.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1464.png,True,1024,1024,1048576,1.0,75.81749,82.282852,79.345673,26.289343,24.785202,23.784491,1,3,0,255,255,255
Train,Urban,1465,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1465.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1465.png,True,1024,1024,1048576,1.0,81.993805,91.055305,102.169342,45.618191,42.143719,41.31731,0,12,21,255,255,255
Train,Urban,1466,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1466.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1466.png,True,1024,1024,1048576,1.0,62.127975,65.624596,62.912579,50.076061,49.217709,47.376431,0,0,0,255,255,255
Train,Urban,1467,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1467.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1467.png,True,1024,1024,1048576,1.0,54.109837,58.147083,56.453575,44.905907,44.907127,43.408348,0,0,0,255,255,255
Train,Urban,1468,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1468.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1468.png,True,1024,1024,1048576,1.0,79.506256,83.962463,82.636307,36.978771,33.448383,32.168045,31,23,8,255,255,255
Train,Urban,1469,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1469.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1469.png,True,1024,1024,1048576,1.0,36.125,39.376194,40.09304,42.914982,42.879803,42.882816,0,0,0,255,255,255
Train,Urban,1470,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1470.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1470.png,True,1024,1024,1048576,1.0,80.692688,86.574677,86.128876,36.438713,33.704472,34.230316,14,27,10,255,255,255
Train,Urban,1471,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1471.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1471.png,True,1024,1024,1048576,1.0,126.186195,121.965218,122.461594,41.261959,34.590496,30.216002,17,28,6,255,255,255
Train,Urban,1472,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1472.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1472.png,True,1024,1024,1048576,1.0,77.424599,81.313721,78.702538,39.894928,36.583054,34.38945,23,18,1,255,255,255
Train,Urban,1473,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1473.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1473.png,True,1024,1024,1048576,1.0,76.350449,82.205627,80.671677,37.449505,36.539742,37.185642,9,21,9,255,255,255
Train,Urban,1474,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1474.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1474.png,True,1024,1024,1048576,1.0,77.951401,82.805939,80.855011,32.424221,28.995554,28.412331,28,32,12,255,255,255
Train,Urban,1475,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1475.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1475.png,True,1024,1024,1048576,1.0,49.714314,52.285347,49.410603,43.822407,44.765594,42.680241,0,0,0,255,255,255
Train,Urban,1476,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1476.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1476.png,True,1024,1024,1048576,1.0,81.909317,86.306618,83.293289,31.238659,26.379198,24.613958,6,21,5,255,255,255
Train,Urban,1477,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1477.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1477.png,True,1024,1024,1048576,1.0,78.624344,83.358841,81.273117,36.862728,33.689243,33.161488,21,22,5,255,255,255
Train,Urban,1478,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1478.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1478.png,True,1024,1024,1048576,1.0,76.3134,80.126953,77.110008,30.889267,27.574238,25.911272,14,22,14,254,255,255
Train,Urban,1479,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1479.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1479.png,True,1024,1024,1048576,1.0,78.424179,84.404686,80.971069,32.562916,29.522926,28.509371,24,27,2,255,255,255
Train,Urban,1480,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1480.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1480.png,True,1024,1024,1048576,1.0,71.137405,76.348381,74.097031,33.160751,29.292067,26.968964,18,33,26,229,237,242
Train,Urban,1481,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1481.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1481.png,True,1024,1024,1048576,1.0,74.724106,81.704445,78.39859,27.86133,25.363047,24.141884,13,23,16,255,255,255
Train,Urban,1482,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1482.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1482.png,True,1024,1024,1048576,1.0,33.603317,38.760735,35.9403,34.89711,37.757385,35.588779,0,0,0,255,255,255
Train,Urban,1483,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1483.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1483.png,True,1024,1024,1048576,1.0,71.2686,77.724548,75.930962,41.100319,39.767338,38.65929,0,0,0,253,250,253
Train,Urban,1484,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1484.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1484.png,True,1024,1024,1048576,1.0,72.271515,79.260117,75.335846,31.474136,26.465166,24.138771,27,31,1,255,255,255
Train,Urban,1485,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1485.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1485.png,True,1024,1024,1048576,1.0,84.997833,91.185638,87.841705,40.807434,38.917244,37.448296,0,11,11,208,207,205
Train,Urban,1486,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1486.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1486.png,True,1024,1024,1048576,1.0,67.099602,65.549759,65.934868,43.510944,36.366817,35.153393,0,1,0,255,255,255
Train,Urban,1487,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1487.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1487.png,True,1024,1024,1048576,1.0,55.759235,61.509094,60.296722,27.596382,27.693001,27.128395,0,0,0,253,255,255
Train,Urban,1488,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1488.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1488.png,True,1024,1024,1048576,1.0,72.977425,78.33744,75.235168,27.699892,24.902245,24.395044,14,32,33,255,255,255
Train,Urban,1489,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1489.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1489.png,True,1024,1024,1048576,1.0,64.457108,75.417107,79.186829,35.682312,31.89723,29.413935,0,12,2,255,255,255
Train,Urban,1490,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1490.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1490.png,True,1024,1024,1048576,1.0,29.583824,33.590164,33.551605,28.323286,32.113983,32.244286,0,0,0,82,86,95
Train,Urban,1491,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1491.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1491.png,True,1024,1024,1048576,1.0,44.771484,47.22702,46.514675,47.354588,47.874218,46.593002,0,0,0,255,255,255
Train,Urban,1492,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1492.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1492.png,True,1024,1024,1048576,1.0,61.893661,69.904587,67.906448,17.649961,17.731251,15.983837,0,0,0,204,201,186
Train,Urban,1493,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1493.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1493.png,True,1024,1024,1048576,1.0,44.453335,47.015617,45.064766,42.446796,42.671204,40.485275,0,0,0,255,255,255
Train,Urban,1494,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1494.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1494.png,True,1024,1024,1048576,1.0,82.265633,86.995735,84.633949,44.181484,40.86153,40.616325,23,26,11,255,255,255
Train,Urban,1495,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1495.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1495.png,True,1024,1024,1048576,1.0,77.38298,81.477142,77.805603,35.16238,29.266706,27.626234,22,27,19,251,254,255
Train,Urban,1496,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1496.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1496.png,True,1024,1024,1048576,1.0,83.580841,78.816948,75.388885,56.681347,47.436836,47.349522,0,0,0,255,255,255
Train,Urban,1497,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1497.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1497.png,True,1024,1024,1048576,1.0,67.649826,71.569443,68.541534,25.005434,18.851746,16.129723,0,14,8,228,240,255
Train,Urban,1498,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1498.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1498.png,True,1024,1024,1048576,1.0,75.277237,80.926201,78.700592,36.952286,34.026791,33.030357,28,21,9,255,255,255
Train,Urban,1499,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1499.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1499.png,True,1024,1024,1048576,1.0,87.396187,89.076126,84.331451,32.773846,28.36792,27.799009,6,14,3,255,255,255
Train,Urban,1500,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1500.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1500.png,True,1024,1024,1048576,1.0,78.975739,83.64859,80.196991,37.919582,34.233517,34.079388,11,21,21,254,255,255
Train,Urban,1501,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1501.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1501.png,True,1024,1024,1048576,1.0,80.08107,84.917419,82.091705,36.940277,34.048527,32.987083,18,18,5,253,254,255
Train,Urban,1502,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1502.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1502.png,True,1024,1024,1048576,1.0,75.445816,81.170853,79.013123,38.640106,35.326454,34.821945,10,25,9,239,235,242
Train,Urban,1503,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1503.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1503.png,True,1024,1024,1048576,1.0,77.255188,82.189125,80.288239,33.451508,30.263939,28.73945,25,23,1,255,255,255
Train,Urban,1504,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1504.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1504.png,True,1024,1024,1048576,1.0,89.013382,84.950226,81.087448,54.597565,45.548393,42.868568,0,1,0,255,255,255
Train,Urban,1505,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1505.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1505.png,True,1024,1024,1048576,1.0,77.439728,82.756065,81.328644,41.900284,39.012051,37.285343,23,18,1,255,255,255
Train,Urban,1506,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1506.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1506.png,True,1024,1024,1048576,1.0,73.731644,79.211472,75.902298,30.188173,27.054785,25.179632,13,26,1,255,255,255
Train,Urban,1507,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1507.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1507.png,True,1024,1024,1048576,1.0,66.651428,73.46315,71.532745,23.180008,20.037773,19.12602,11,20,10,255,255,255
Train,Urban,1508,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1508.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1508.png,True,1024,1024,1048576,1.0,82.175491,88.777206,86.959747,42.608555,40.776688,40.71167,6,20,24,250,255,255
Train,Urban,1509,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1509.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1509.png,True,1024,1024,1048576,1.0,70.477203,75.973442,73.507614,36.425861,34.184532,32.125881,0,0,0,255,255,255
Train,Urban,1510,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1510.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1510.png,True,1024,1024,1048576,1.0,70.525734,76.90612,74.587151,29.86109,27.671528,26.727255,21,21,1,255,255,255
Train,Urban,1511,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1511.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1511.png,True,1024,1024,1048576,1.0,80.974335,84.435432,80.693222,32.647076,28.222406,24.900391,8,14,0,255,255,255
Train,Urban,1512,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1512.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1512.png,True,1024,1024,1048576,1.0,80.027069,82.928009,80.066193,38.863781,34.356033,32.656696,27,11,1,255,255,255
Train,Urban,1513,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1513.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1513.png,True,1024,1024,1048576,1.0,82.023643,86.867424,84.034889,31.852451,29.770559,29.527512,4,7,1,255,255,255
Train,Urban,1514,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1514.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1514.png,True,1024,1024,1048576,1.0,112.998123,104.464523,103.955376,48.63131,43.108952,36.828423,16,16,22,255,255,255
Train,Urban,1515,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1515.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1515.png,True,1024,1024,1048576,1.0,71.919998,78.013199,76.092484,37.867367,34.120998,31.936428,29,16,4,255,255,255
Train,Urban,1516,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1516.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1516.png,True,1024,1024,1048576,1.0,42.887405,47.32555,47.378368,42.483013,44.319061,44.069958,0,0,0,255,255,255
Train,Urban,1517,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1517.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1517.png,True,1024,1024,1048576,1.0,73.16362,79.15036,76.542755,34.318939,31.158379,29.067492,10,20,5,255,255,255
Train,Urban,1518,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1518.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1518.png,True,1024,1024,1048576,1.0,81.663193,84.374207,80.742592,32.225292,29.539753,28.649727,18,26,24,255,255,255
Train,Urban,1519,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1519.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1519.png,True,1024,1024,1048576,1.0,60.126621,64.831528,63.852806,44.09214,45.33913,45.798233,0,0,0,255,255,255
Train,Urban,1520,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1520.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1520.png,True,1024,1024,1048576,1.0,76.529404,80.200142,78.500343,32.66066,28.935919,27.891735,9,20,1,255,255,255
Train,Urban,1521,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1521.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1521.png,True,1024,1024,1048576,1.0,76.455643,81.603355,79.266006,39.648331,36.372593,34.30814,17,10,0,255,255,255
Train,Urban,1522,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1522.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1522.png,True,1024,1024,1048576,1.0,85.011795,85.364761,79.369545,30.734175,27.183926,23.409033,0,10,16,246,254,255
Train,Urban,1523,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1523.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1523.png,True,1024,1024,1048576,1.0,67.307587,72.601105,72.288582,41.03989,41.845524,44.03384,0,0,0,230,226,213
Train,Urban,1524,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1524.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1524.png,True,1024,1024,1048576,1.0,67.213959,70.055717,68.826912,44.082298,42.78289,41.408241,0,0,0,255,255,255
Train,Urban,1525,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1525.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1525.png,True,1024,1024,1048576,1.0,72.939926,78.416298,76.959442,30.946358,27.754187,27.27108,6,7,0,255,255,255
Train,Urban,1526,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1526.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1526.png,True,1024,1024,1048576,1.0,66.42836,73.933876,71.137436,26.105013,23.443684,20.403469,24,20,0,255,255,255
Train,Urban,1527,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1527.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1527.png,True,1024,1024,1048576,1.0,87.280289,83.565178,85.186005,52.357765,47.001785,41.615757,0,0,0,255,255,255
Train,Urban,1528,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1528.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1528.png,True,1024,1024,1048576,1.0,48.763947,51.346626,49.845493,47.325764,47.790451,46.180809,0,0,0,255,255,255
Train,Urban,1529,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1529.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1529.png,True,1024,1024,1048576,1.0,51.600571,55.756676,54.024757,40.579105,41.481255,40.104248,0,0,0,255,255,255
Train,Urban,1530,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1530.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1530.png,True,1024,1024,1048576,1.0,77.157494,82.761673,81.110596,33.779732,30.3179,28.99008,11,15,0,255,255,255
Train,Urban,1531,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1531.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1531.png,True,1024,1024,1048576,1.0,79.860802,84.562737,81.454788,38.347343,32.897938,31.623175,15,14,0,255,255,255
Train,Urban,1532,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1532.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1532.png,True,1024,1024,1048576,1.0,56.718487,63.111511,61.637337,19.611979,17.596945,17.11388,15,21,13,241,243,238
Train,Urban,1533,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1533.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1533.png,True,1024,1024,1048576,1.0,71.446747,77.535629,74.562698,37.673801,34.198868,32.842461,24,8,1,255,255,255
Train,Urban,1534,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1534.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1534.png,True,1024,1024,1048576,1.0,60.259205,68.685753,65.035408,32.517406,31.514116,31.516527,0,0,0,255,255,255
Train,Urban,1535,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1535.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1535.png,True,1024,1024,1048576,1.0,66.14978,70.78569,69.473343,46.513966,46.961124,46.354176,0,0,0,254,255,255
Train,Urban,1536,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1536.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1536.png,True,1024,1024,1048576,1.0,75.705414,81.826157,79.727539,33.724998,31.393892,31.261721,16,23,2,254,255,255
Train,Urban,1537,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1537.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1537.png,True,1024,1024,1048576,1.0,93.749283,99.402031,102.215897,45.376766,37.075352,32.203754,14,26,30,255,255,255
Train,Urban,1538,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1538.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1538.png,True,1024,1024,1048576,1.0,76.722221,82.646454,81.263161,41.202103,38.175953,36.575829,17,16,8,255,255,255
Train,Urban,1539,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1539.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1539.png,True,1024,1024,1048576,1.0,76.993042,81.281509,79.669846,37.316101,33.548531,32.067184,12,21,14,255,255,255
Train,Urban,1540,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1540.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1540.png,True,1024,1024,1048576,1.0,103.419807,101.974152,104.250275,45.41312,36.862633,31.158964,18,29,18,255,255,255
Train,Urban,1541,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1541.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1541.png,True,1024,1024,1048576,1.0,67.722748,68.945122,71.015533,40.036022,34.61372,33.270012,0,9,4,255,255,255
