split,domain,sample_id,class_id,class_name,pixel_count,pixel_ratio
Train,Urban,1494,1,background,628522,0.59940529
Train,Urban,1494,2,building,366158,0.34919548
Train,Urban,1494,3,road,53896,0.05139923
Train,Urban,1495,1,background,644374,0.61452293
Train,Urban,1495,2,building,149508,0.14258194
Train,Urban,1495,3,road,164746,0.15711403
Train,Urban,1495,5,barren,22559,0.02151394
Train,Urban,1495,6,forest,67389,0.06426716
Train,Urban,1496,1,background,411460,0.39239883
Train,Urban,1496,2,building,332043,0.31666088
Train,Urban,1496,6,forest,305073,0.29094028
Train,Urban,1497,1,background,846742,0.8075161
Train,Urban,1497,2,building,1257,0.00119877
Train,Urban,1497,3,road,176547,0.16836834
Train,Urban,1497,4,water,5154,0.00491524
Train,Urban,1497,6,forest,15294,0.01458549
Train,Urban,1497,7,agriculture,3582,0.00341606
Train,Urban,1498,1,background,648518,0.61847496
Train,Urban,1498,2,building,337370,0.3217411
Train,Urban,1498,5,barren,34126,0.03254509
Train,Urban,1498,6,forest,28562,0.02723885
Train,Urban,1499,1,background,270054,0.25754356
Train,Urban,1499,2,building,360135,0.3434515
Train,Urban,1499,3,road,28770,0.02743721
Train,Urban,1499,5,barren,381313,0.36364841
Train,Urban,1499,6,forest,8304,0.00791931
Train,Urban,1500,1,background,516664,0.49272919
Train,Urban,1500,2,building,224406,0.21401024
Train,Urban,1500,3,road,88529,0.08442783
Train,Urban,1500,4,water,4278,0.00407982
Train,Urban,1500,5,barren,33984,0.03240967
Train,Urban,1500,6,forest,165789,0.15810871
Train,Urban,1500,7,agriculture,14926,0.01423454
Train,Urban,1501,1,background,709108,0.67625809
Train,Urban,1501,2,building,203480,0.19405365
Train,Urban,1501,3,road,58152,0.05545807
Train,Urban,1501,5,barren,8479,0.0080862
Train,Urban,1501,6,forest,69357,0.06614399
Train,Urban,1502,1,background,715695,0.68253994
Train,Urban,1502,2,building,255582,0.24374199
Train,Urban,1502,5,barren,3149,0.00300312
Train,Urban,1502,6,forest,74150,0.07071495
Train,Urban,1503,1,background,464559,0.44303799
Train,Urban,1503,2,building,178024,0.16977692
Train,Urban,1503,3,road,168178,0.16038704
Train,Urban,1503,5,barren,224826,0.21441078
Train,Urban,1503,6,forest,12989,0.01238728
Train,Urban,1504,1,background,634969,0.60555363
Train,Urban,1504,2,building,187567,0.17887783
Train,Urban,1504,3,road,49833,0.04752445
Train,Urban,1504,6,forest,176207,0.16804409
Train,Urban,1505,1,background,425603,0.40588665
Train,Urban,1505,2,building,513386,0.48960304
Train,Urban,1505,3,road,65153,0.06213474
Train,Urban,1505,4,water,16541,0.01577473
Train,Urban,1505,5,barren,27893,0.02660084
Train,Urban,1506,1,background,824825,0.78661442
Train,Urban,1506,2,building,1120,0.00106812
Train,Urban,1506,3,road,49232,0.04695129
Train,Urban,1506,4,water,2041,0.00194645
Train,Urban,1506,5,barren,12997,0.01239491
Train,Urban,1506,6,forest,59100,0.05636215
Train,Urban,1506,7,agriculture,99261,0.09466267
Train,Urban,1507,1,background,385494,0.36763573
Train,Urban,1507,2,building,339940,0.32419205
Train,Urban,1507,3,road,124086,0.11833763
Train,Urban,1507,4,water,36447,0.03475857
Train,Urban,1507,5,barren,10259,0.00978374
Train,Urban,1507,6,forest,29280,0.02792358
Train,Urban,1507,7,agriculture,123070,0.1173687
Train,Urban,1508,1,background,780021,0.74388599
Train,Urban,1508,2,building,107332,0.10235977
Train,Urban,1508,3,road,150208,0.14324951
Train,Urban,1508,4,water,11015,0.01050472
Train,Urban,1509,0,no-data,57006,0.05436516
Train,Urban,1509,1,background,597617,0.56993198
Train,Urban,1509,2,building,201053,0.19173908
Train,Urban,1509,3,road,117507,0.11206341
Train,Urban,1509,6,forest,75393,0.07190037
Train,Urban,1510,1,background,169,0.00016117
Train,Urban,1510,2,building,195389,0.18633747
Train,Urban,1510,5,barren,786673,0.75022984
Train,Urban,1510,6,forest,66345,0.06327152
Train,Urban,1511,1,background,295286,0.28160667
Train,Urban,1511,2,building,18688,0.01782227
Train,Urban,1511,3,road,97859,0.09332561
Train,Urban,1511,4,water,21176,0.02019501
Train,Urban,1511,5,barren,164413,0.15679646
Train,Urban,1511,6,forest,22398,0.0213604
Train,Urban,1511,7,agriculture,428756,0.40889359
Train,Urban,1512,1,background,561736,0.5357132
Train,Urban,1512,2,building,357936,0.34135437
Train,Urban,1512,3,road,96412,0.09194565
Train,Urban,1512,6,forest,32492,0.03098679
Train,Urban,1513,1,background,723712,0.69018555
Train,Urban,1513,2,building,23460,0.0223732
Train,Urban,1513,3,road,217877,0.2077837
Train,Urban,1513,4,water,24287,0.02316189
Train,Urban,1513,5,barren,59240,0.05649567
Train,Urban,1514,1,background,720828,0.68743515
Train,Urban,1514,2,building,45962,0.04383278
Train,Urban,1514,3,road,52793,0.05034733
Train,Urban,1514,5,barren,228993,0.21838474
Train,Urban,1515,1,background,533840,0.5091095
Train,Urban,1515,2,building,274380,0.26166916
Train,Urban,1515,3,road,122798,0.1171093
Train,Urban,1515,5,barren,3889,0.00370884
Train,Urban,1515,6,forest,113669,0.10840321
Train,Urban,1516,0,no-data,407865,0.38897038
Train,Urban,1516,1,background,402567,0.38391781
Train,Urban,1516,2,building,146808,0.14000702
Train,Urban,1516,3,road,87280,0.08323669
Train,Urban,1516,6,forest,4056,0.0038681
Train,Urban,1517,1,background,370586,0.35341835
Train,Urban,1517,2,building,122734,0.11704826
Train,Urban,1517,3,road,163495,0.15592098
Train,Urban,1517,4,water,8294,0.00790977
Train,Urban,1517,5,barren,143558,0.13690758
Train,Urban,1517,6,forest,239909,0.22879505
Train,Urban,1518,1,background,485324,0.46284103
Train,Urban,1518,2,building,156859,0.1495924
Train,Urban,1518,3,road,12199,0.01163387
Train,Urban,1518,5,barren,119508,0.11397171
Train,Urban,1518,6,forest,5105,0.00486851
Train,Urban,1518,7,agriculture,269581,0.25709248
Train,Urban,1519,0,no-data,235228,0.2243309
Train,Urban,1519,1,background,591512,0.5641098
Train,Urban,1519,2,building,144641,0.13794041
Train,Urban,1519,3,road,21574,0.02057457
Train,Urban,1519,5,barren,19395,0.01849651
Train,Urban,1519,6,forest,36226,0.03454781
Train,Urban,1520,1,background,648492,0.61845016
Train,Urban,1520,2,building,29020,0.02767563
Train,Urban,1520,3,road,197458,0.18831062
Train,Urban,1520,4,water,235,0.00022411
Train,Urban,1520,5,barren,105601,0.10070896
Train,Urban,1520,6,forest,56847,0.05421352
Train,Urban,1520,7,agriculture,10923,0.01041698
Train,Urban,1521,1,background,595153,0.56758213
Train,Urban,1521,2,building,362828,0.34601974
Train,Urban,1521,3,road,24054,0.02293968
Train,Urban,1521,4,water,66541,0.06345844
Train,Urban,1522,1,background,1006530,0.95990181
Train,Urban,1522,2,building,29,2.766e-05
Train,Urban,1522,3,road,40500,0.03862381
Train,Urban,1522,6,forest,1517,0.00144672
Train,Urban,1523,0,no-data,144871,0.13815975
Train,Urban,1523,1,background,307958,0.29369164
Train,Urban,1523,2,building,286084,0.27283096
Train,Urban,1523,3,road,83270,0.07941246
Train,Urban,1523,5,barren,212610,0.2027607
Train,Urban,1523,6,forest,13783,0.01314449
Train,Urban,1524,0,no-data,173515,0.1654768
Train,Urban,1524,1,background,318608,0.30384827
Train,Urban,1524,2,building,499832,0.47667694
Train,Urban,1524,3,road,46766,0.04459953
Train,Urban,1524,5,barren,1969,0.00187778
Train,Urban,1524,6,forest,7886,0.00752068
Train,Urban,1525,1,background,587432,0.56021881
Train,Urban,1525,2,building,129188,0.12320328
Train,Urban,1525,3,road,172400,0.16441345
Train,Urban,1525,5,barren,110853,0.10571766
Train,Urban,1525,6,forest,48703,0.0464468
Train,Urban,1526,1,background,413255,0.39411068
Train,Urban,1526,2,building,2174,0.00207329
Train,Urban,1526,3,road,179446,0.17113304
Train,Urban,1526,4,water,221655,0.21138668
Train,Urban,1526,6,forest,232046,0.22129631
Train,Urban,1527,1,background,800522,0.76343727
Train,Urban,1527,2,building,142217,0.1356287
Train,Urban,1527,3,road,105837,0.10093403
Train,Urban,1528,0,no-data,407839,0.38894558
Train,Urban,1528,1,background,304715,0.29059887
Train,Urban,1528,2,building,229695,0.21905422
Train,Urban,1528,3,road,106327,0.10140133
Train,Urban,1529,0,no-data,293700,0.28009415
Train,Urban,1529,1,background,271449,0.25887394
Train,Urban,1529,2,building,39904,0.03805542
Train,Urban,1529,3,road,87944,0.08386993
Train,Urban,1529,4,water,31358,0.02990532
Train,Urban,1529,5,barren,26635,0.02540112
Train,Urban,1529,6,forest,297586,0.28380013
Train,Urban,1530,1,background,705782,0.67308617
Train,Urban,1530,2,building,108228,0.10321426
Train,Urban,1530,3,road,198759,0.18955135
Train,Urban,1530,5,barren,21726,0.02071953
Train,Urban,1530,6,forest,14081,0.01342869
Train,Urban,1531,1,background,551439,0.52589321
Train,Urban,1531,2,building,201071,0.19175625
Train,Urban,1531,3,road,117069,0.1116457
Train,Urban,1531,4,water,45262,0.04316521
Train,Urban,1531,6,forest,133735,0.12753963
Train,Urban,1532,1,background,72207,0.06886196
Train,Urban,1532,2,building,80258,0.07653999
Train,Urban,1532,5,barren,752718,0.71784782
Train,Urban,1532,6,forest,143393,0.13675022
Train,Urban,1533,1,background,245605,0.23422718
Train,Urban,1533,2,building,150174,0.14321709
Train,Urban,1533,3,road,162279,0.15476131
Train,Urban,1533,5,barren,196431,0.1873312
Train,Urban,1533,6,forest,294087,0.28046322
Train,Urban,1534,0,no-data,90084,0.0859108
Train,Urban,1534,1,background,334095,0.31861782
Train,Urban,1534,2,building,48464,0.04621887
Train,Urban,1534,3,road,117453,0.11201191
Train,Urban,1534,4,water,21879,0.02086544
Train,Urban,1534,6,forest,436601,0.41637516
Train,Urban,1535,0,no-data,194936,0.18590546
Train,Urban,1535,1,background,313978,0.29943275
Train,Urban,1535,2,building,78771,0.07512188
Train,Urban,1535,3,road,41408,0.03948975
Train,Urban,1535,4,water,28853,0.02751637
Train,Urban,1535,5,barren,385708,0.36783981
Train,Urban,1535,6,forest,4922,0.00469398
Train,Urban,1536,1,background,600965,0.57312489
Train,Urban,1536,2,building,195726,0.18665886
Train,Urban,1536,3,road,159511,0.15212154
Train,Urban,1536,4,water,25022,0.02386284
Train,Urban,1536,5,barren,45780,0.04365921
Train,Urban,1536,6,forest,21572,0.02057266
Train,Urban,1537,0,no-data,77,7.343e-05
Train,Urban,1537,1,background,588249,0.56099796
Train,Urban,1537,2,building,192608,0.1836853
Train,Urban,1537,3,road,138510,0.13209343
Train,Urban,1537,6,forest,129132,0.12314987
Train,Urban,1538,1,background,437460,0.41719437
Train,Urban,1538,2,building,453706,0.43268776
Train,Urban,1538,3,road,157410,0.15011787
Train,Urban,1539,1,background,560515,0.53454876
Train,Urban,1539,2,building,292894,0.27932549
Train,Urban,1539,3,road,171704,0.16374969
Train,Urban,1539,6,forest,23463,0.02237606
Train,Urban,1540,1,background,845180,0.80602646
Train,Urban,1540,2,building,178994,0.17070198
Train,Urban,1540,3,road,24402,0.02327156
Train,Urban,1541,1,background,320542,0.30569267
Train,Urban,1541,2,building,389558,0.37151146
Train,Urban,1541,3,road,12195,0.01163006
Train,Urban,1541,6,forest,326281,0.31116581
Train,Urban,1542,1,background,321899,0.30698681
Train,Urban,1542,2,building,366501,0.34952259
Train,Urban,1542,5,barren,360176,0.3434906
Train,Urban,1543,1,background,853471,0.81393337
Train,Urban,1543,2,building,15603,0.01488018
Train,Urban,1543,3,road,150787,0.14380169
Train,Urban,1543,5,barren,3064,0.00292206
Train,Urban,1543,6,forest,21977,0.0209589
Train,Urban,1543,7,agriculture,3674,0.0035038
Train,Urban,1544,1,background,123903,0.11816311
Train,Urban,1544,2,building,40835,0.03894329
Train,Urban,1544,3,road,54726,0.05219078
Train,Urban,1544,6,forest,13167,0.01255703
Train,Urban,1544,7,agriculture,815945,0.77814579
Train,Urban,1545,1,background,607678,0.5795269
Train,Urban,1545,2,building,280575,0.26757717
Train,Urban,1545,6,forest,160323,0.15289593
Train,Urban,1546,0,no-data,176736,0.16854858
Train,Urban,1546,1,background,746874,0.71227455
Train,Urban,1546,2,building,103961,0.09914494
Train,Urban,1546,6,forest,21005,0.02003193
Train,Urban,1547,3,road,20948,0.01997757
Train,Urban,1547,5,barren,840037,0.80112171
Train,Urban,1547,6,forest,187591,0.17890072
Train,Urban,1548,0,no-data,290018,0.27658272
Train,Urban,1548,1,background,211655,0.20184994
Train,Urban,1548,2,building,207554,0.19793892
Train,Urban,1548,3,road,99004,0.09441757
Train,Urban,1548,4,water,211028,0.20125198
Train,Urban,1548,6,forest,29317,0.02795887
Train,Urban,1549,1,background,820670,0.7826519
Train,Urban,1549,2,building,24785,0.02363682
Train,Urban,1549,3,road,192101,0.18320179
Train,Urban,1549,4,water,10820,0.01031876
Train,Urban,1549,6,forest,200,0.00019073
Train,Urban,1550,1,background,554617,0.52892399
Train,Urban,1550,2,building,270023,0.257514
Train,Urban,1550,3,road,114128,0.10884094
Train,Urban,1550,4,water,18118,0.01727867
Train,Urban,1550,5,barren,54057,0.05155277
Train,Urban,1550,6,forest,37633,0.03588963
Train,Urban,1551,0,no-data,282319,0.26924038
Train,Urban,1551,1,background,364346,0.34746742
Train,Urban,1551,2,building,14786,0.01410103
Train,Urban,1551,3,road,146954,0.14014626
Train,Urban,1551,4,water,26779,0.02553844
Train,Urban,1551,5,barren,196847,0.18772793
Train,Urban,1551,6,forest,16545,0.01577854
Train,Urban,1552,1,background,468496,0.4467926
Train,Urban,1552,2,building,262507,0.25034618
Train,Urban,1552,3,road,307092,0.29286575
Train,Urban,1552,4,water,201,0.00019169
Train,Urban,1552,5,barren,3390,0.00323296
Train,Urban,1552,6,forest,6890,0.00657082
Train,Urban,1553,1,background,522979,0.49875164
Train,Urban,1553,2,building,457273,0.43608952
Train,Urban,1553,3,road,57208,0.0545578
Train,Urban,1553,5,barren,9745,0.00929356
Train,Urban,1553,6,forest,1371,0.00130749
Train,Urban,1554,1,background,889733,0.84851551
Train,Urban,1554,2,building,157356,0.15006638
Train,Urban,1554,6,forest,1487,0.00141811
Train,Urban,1555,1,background,745669,0.71112537
Train,Urban,1555,2,building,228844,0.21824265
Train,Urban,1555,3,road,74063,0.07063198
Train,Urban,1556,0,no-data,440138,0.41974831
Train,Urban,1556,4,water,608438,0.58025169
Train,Urban,1557,1,background,190602,0.18177223
Train,Urban,1557,2,building,256952,0.24504852
Train,Urban,1557,3,road,91183,0.08695889
Train,Urban,1557,5,barren,509839,0.48622036
Train,Urban,1558,1,background,670549,0.63948536
Train,Urban,1558,2,building,3586,0.00341988
Train,Urban,1558,3,road,150845,0.143857
Train,Urban,1558,4,water,4242,0.00404549
Train,Urban,1558,5,barren,219354,0.20919228
Train,Urban,1559,1,background,905366,0.8634243
Train,Urban,1559,2,building,49480,0.04718781
Train,Urban,1559,3,road,66211,0.06314373
Train,Urban,1559,6,forest,27519,0.02624416
Train,Urban,1560,1,background,618460,0.58980942
Train,Urban,1560,2,building,182253,0.17381001
Train,Urban,1560,3,road,207663,0.19804287
Train,Urban,1560,6,forest,40200,0.03833771
Train,Urban,1561,1,background,356937,0.34040165
Train,Urban,1561,2,building,156744,0.14948273
Train,Urban,1561,3,road,148034,0.14117622
Train,Urban,1561,4,water,135467,0.1291914
Train,Urban,1561,5,barren,46736,0.04457092
Train,Urban,1561,6,forest,204658,0.19517708
Train,Urban,1562,0,no-data,527536,0.50309753
Train,Urban,1562,1,background,236057,0.2251215
Train,Urban,1562,2,building,117892,0.11243057
Train,Urban,1562,3,road,100012,0.09537888
Train,Urban,1562,5,barren,67079,0.06397152
Train,Urban,1563,1,background,499269,0.47614002
Train,Urban,1563,2,building,465343,0.44378567
Train,Urban,1563,3,road,41655,0.0397253
Train,Urban,1563,6,forest,42309,0.04034901
Train,Urban,1564,1,background,257738,0.24579811
Train,Urban,1564,2,building,13419,0.01279736
Train,Urban,1564,3,road,21112,0.02013397
Train,Urban,1564,4,water,397210,0.37880898
Train,Urban,1564,5,barren,8959,0.00854397
Train,Urban,1564,6,forest,303672,0.28960419
Train,Urban,1564,7,agriculture,46466,0.04431343
Train,Urban,1565,1,background,326445,0.31132221
Train,Urban,1565,2,building,431445,0.41145802
Train,Urban,1565,3,road,290686,0.27721977
Train,Urban,1566,0,no-data,319848,0.30503082
Train,Urban,1566,1,background,183079,0.17459774
Train,Urban,1566,2,building,299844,0.28595352
Train,Urban,1566,3,road,245805,0.23441792
Train,Urban,1567,1,background,53960,0.05146027
Train,Urban,1567,2,building,33704,0.03214264
Train,Urban,1567,3,road,37843,0.0360899
Train,Urban,1567,4,water,423572,0.40394974
Train,Urban,1567,6,forest,473528,0.45159149
Train,Urban,1567,7,agriculture,25969,0.02476597
Train,Urban,1568,1,background,804905,0.76761723
Train,Urban,1568,2,building,7098,0.00676918
Train,Urban,1568,3,road,84965,0.08102894
Train,Urban,1568,4,water,72619,0.06925488
Train,Urban,1568,5,barren,71716,0.06839371
Train,Urban,1568,6,forest,7273,0.00693607
Train,Urban,1569,1,background,671047,0.63996029
Train,Urban,1569,2,building,157179,0.14989758
Train,Urban,1569,6,forest,220350,0.21014214
Train,Urban,1570,1,background,347896,0.33177948
Train,Urban,1570,2,building,136967,0.13062191
Train,Urban,1570,3,road,95095,0.09068966
Train,Urban,1570,4,water,111116,0.10596848
Train,Urban,1570,6,forest,357502,0.34094048
Train,Urban,1571,0,no-data,260900,0.24881363
Train,Urban,1571,1,background,476224,0.4541626
Train,Urban,1571,2,building,166093,0.15839863
Train,Urban,1571,3,road,17856,0.01702881
Train,Urban,1571,5,barren,29513,0.02814579
Train,Urban,1571,6,forest,97990,0.09345055
Train,Urban,1572,0,no-data,440938,0.42051125
Train,Urban,1572,1,background,394696,0.37641144
Train,Urban,1572,2,building,89010,0.08488655
Train,Urban,1572,3,road,6965,0.00664234
Train,Urban,1572,5,barren,116967,0.11154842
Train,Urban,1573,1,background,44259,0.04220867
Train,Urban,1573,2,building,90857,0.08664799
Train,Urban,1573,3,road,40020,0.03816605
Train,Urban,1573,5,barren,511642,0.48793983
Train,Urban,1573,6,forest,73286,0.06989098
Train,Urban,1573,7,agriculture,288512,0.27514648
Train,Urban,1574,0,no-data,206273,0.19671726
Train,Urban,1574,1,background,297507,0.28372478
Train,Urban,1574,2,building,62792,0.05988312
Train,Urban,1574,3,road,25108,0.02394485
Train,Urban,1574,5,barren,449398,0.42857933
Train,Urban,1574,6,forest,7498,0.00715065
Train,Urban,1575,1,background,569896,0.54349518
Train,Urban,1575,2,building,199546,0.1903019
Train,Urban,1575,3,road,209462,0.19975853
Train,Urban,1575,4,water,1866,0.00177956
Train,Urban,1575,5,barren,47583,0.04537868
Train,Urban,1575,6,forest,20223,0.01928616
Train,Urban,1576,1,background,493390,0.47053337
Train,Urban,1576,2,building,212423,0.20258236
Train,Urban,1576,3,road,87455,0.08340359
Train,Urban,1576,5,barren,213466,0.20357704
Train,Urban,1576,6,forest,41842,0.03990364
Train,Urban,1577,0,no-data,294242,0.28061104
Train,Urban,1577,1,background,478722,0.45654488
Train,Urban,1577,2,building,75844,0.07233047
Train,Urban,1577,3,road,57329,0.05467319
Train,Urban,1577,5,barren,138026,0.13163185
Train,Urban,1577,6,forest,4413,0.00420856
Train,Urban,1578,0,no-data,349435,0.33324718
Train,Urban,1578,1,background,28594,0.02726936
Train,Urban,1578,2,building,597100,0.56943893
Train,Urban,1578,3,road,34283,0.03269482
Train,Urban,1578,5,barren,30974,0.02953911
Train,Urban,1578,6,forest,8190,0.00781059
Train,Urban,1579,1,background,557263,0.53144741
Train,Urban,1579,2,building,328347,0.3131361
