split,domain,sample_id,total_pixels,present_class_count,dominant_class_id,dominant_class_name,dominant_ratio,boundary_density,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,ratio_0,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7
Train,Urban,1526,1048576,5,1,background,0.39411068,0.00651710,0,413255,2174,179446,221655,0,232046,0,0.00000000,0.39411068,0.00207329,0.17113304,0.21138668,0.00000000,0.22129631,0.00000000
Train,Urban,1527,1048576,3,1,background,0.76343727,0.00448283,0,800522,142217,105837,0,0,0,0,0.00000000,0.76343727,0.13562870,0.10093403,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1530,1048576,5,1,background,0.67308617,0.00802681,0,705782,108228,198759,0,21726,14081,0,0.00000000,0.67308617,0.10321426,0.18955135,0.00000000,0.02071953,0.01342869,0.00000000
Train,Urban,1531,1048576,5,1,background,0.52589321,0.01556963,0,551439,201071,117069,45262,0,133735,0,0.00000000,0.52589321,0.19175625,0.11164570,0.04316521,0.00000000,0.12753963,0.00000000
Train,Urban,1532,1048576,4,5,barren,0.71784782,0.00334876,0,72207,80258,0,0,752718,143393,0,0.00000000,0.06886196,0.07653999,0.00000000,0.00000000,0.71784782,0.13675022,0.00000000
Train,Urban,1533,1048576,5,6,forest,0.28046322,0.00804829,0,245605,150174,162279,0,196431,294087,0,0.00000000,0.23422718,0.14321709,0.15476131,0.00000000,0.18733120,0.28046322,0.00000000
Train,Urban,1534,1048576,6,6,forest,0.41637516,0.00540021,90084,334095,48464,117453,21879,0,436601,0,0.08591080,0.31861782,0.04621887,0.11201191,0.02086544,0.00000000,0.41637516,0.00000000
Train,Urban,1536,1048576,6,1,background,0.57312489,0.01028159,0,600965,195726,159511,25022,45780,21572,0,0.00000000,0.57312489,0.18665886,0.15212154,0.02386284,0.04365921,0.02057266,0.00000000
Train,Urban,1537,1048576,5,1,background,0.56099796,0.00847643,77,588249,192608,138510,0,0,129132,0,0.00007343,0.56099796,0.18368530,0.13209343,0.00000000,0.00000000,0.12314987,0.00000000
Train,Urban,1538,1048576,3,2,building,0.43268776,0.00801297,0,437460,453706,157410,0,0,0,0,0.00000000,0.41719437,0.43268776,0.15011787,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1539,1048576,4,1,background,0.53454876,0.01145385,0,560515,292894,171704,0,0,23463,0,0.00000000,0.53454876,0.27932549,0.16374969,0.00000000,0.00000000,0.02237606,0.00000000
Train,Urban,1540,1048576,3,1,background,0.80602646,0.00612523,0,845180,178994,24402,0,0,0,0,0.00000000,0.80602646,0.17070198,0.02327156,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1541,1048576,4,2,building,0.37151146,0.01444224,0,320542,389558,12195,0,0,326281,0,0.00000000,0.30569267,0.37151146,0.01163006,0.00000000,0.00000000,0.31116581,0.00000000
Train,Urban,1542,1048576,3,2,building,0.34952259,0.00521836,0,321899,366501,0,0,360176,0,0,0.00000000,0.30698681,0.34952259,0.00000000,0.00000000,0.34349060,0.00000000,0.00000000
Train,Urban,1543,1048576,6,1,background,0.81393337,0.00284091,0,853471,15603,150787,0,3064,21977,3674,0.00000000,0.81393337,0.01488018,0.14380169,0.00000000,0.00292206,0.02095890,0.00350380
Train,Urban,1544,1048576,5,7,agriculture,0.77814579,0.00800390,0,123903,40835,54726,0,0,13167,815945,0.00000000,0.11816311,0.03894329,0.05219078,0.00000000,0.00000000,0.01255703,0.77814579
Train,Urban,1545,1048576,3,1,background,0.57952690,0.01408952,0,607678,280575,0,0,0,160323,0,0.00000000,0.57952690,0.26757717,0.00000000,0.00000000,0.00000000,0.15289593,0.00000000
Train,Urban,1547,1048576,3,5,barren,0.80112171,0.00208056,0,0,0,20948,0,840037,187591,0,0.00000000,0.00000000,0.00000000,0.01997757,0.00000000,0.80112171,0.17890072,0.00000000
Train,Urban,1549,1048576,5,1,background,0.78265190,0.00284425,0,820670,24785,192101,10820,0,200,0,0.00000000,0.78265190,0.02363682,0.18320179,0.01031876,0.00000000,0.00019073,0.00000000
Train,Urban,1550,1048576,6,1,background,0.52892399,0.01110971,0,554617,270023,114128,18118,54057,37633,0,0.00000000,0.52892399,0.25751400,0.10884094,0.01727867,0.05155277,0.03588963,0.00000000
Train,Urban,1552,1048576,6,1,background,0.44679260,0.00867928,0,468496,262507,307092,201,3390,6890,0,0.00000000,0.44679260,0.25034618,0.29286575,0.00019169,0.00323296,0.00657082,0.00000000
Train,Urban,1553,1048576,5,1,background,0.49875164,0.00472339,0,522979,457273,57208,0,9745,1371,0,0.00000000,0.49875164,0.43608952,0.05455780,0.00000000,0.00929356,0.00130749,0.00000000
Train,Urban,1554,1048576,3,1,background,0.84851551,0.00420409,0,889733,157356,0,0,0,1487,0,0.00000000,0.84851551,0.15006638,0.00000000,0.00000000,0.00000000,0.00141811,0.00000000
Train,Urban,1555,1048576,3,1,background,0.71112537,0.00860435,0,745669,228844,74063,0,0,0,0,0.00000000,0.71112537,0.21824265,0.07063198,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1557,1048576,4,5,barren,0.48622036,0.00936039,0,190602,256952,91183,0,509839,0,0,0.00000000,0.18177223,0.24504852,0.08695889,0.00000000,0.48622036,0.00000000,0.00000000
Train,Urban,1558,1048576,5,1,background,0.63948536,0.00259367,0,670549,3586,150845,4242,219354,0,0,0.00000000,0.63948536,0.00341988,0.14385700,0.00404549,0.20919228,0.00000000,0.00000000
Train,Urban,1559,1048576,4,1,background,0.86342430,0.00255548,0,905366,49480,66211,0,0,27519,0,0.00000000,0.86342430,0.04718781,0.06314373,0.00000000,0.00000000,0.02624416,0.00000000
Train,Urban,1560,1048576,4,1,background,0.58980942,0.00727601,0,618460,182253,207663,0,0,40200,0,0.00000000,0.58980942,0.17381001,0.19804287,0.00000000,0.00000000,0.03833771,0.00000000
Train,Urban,1561,1048576,6,1,background,0.34040165,0.01195979,0,356937,156744,148034,135467,46736,204658,0,0.00000000,0.34040165,0.14948273,0.14117622,0.12919140,0.04457092,0.19517708,0.00000000
Train,Urban,1563,1048576,4,1,background,0.47614002,0.01599396,0,499269,465343,41655,0,0,42309,0,0.00000000,0.47614002,0.44378567,0.03972530,0.00000000,0.00000000,0.04034901,0.00000000
Train,Urban,1564,1048576,7,4,water,0.37880898,0.00633906,0,257738,13419,21112,397210,8959,303672,46466,0.00000000,0.24579811,0.01279736,0.02013397,0.37880898,0.00854397,0.28960419,0.04431343
Train,Urban,1565,1048576,3,2,building,0.41145802,0.01045581,0,326445,431445,290686,0,0,0,0,0.00000000,0.31132221,0.41145802,0.27721977,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1567,1048576,6,6,forest,0.45159149,0.00733949,0,53960,33704,37843,423572,0,473528,25969,0.00000000,0.05146027,0.03214264,0.03608990,0.40394974,0.00000000,0.45159149,0.02476597
Train,Urban,1568,1048576,6,1,background,0.76761723,0.00620256,0,804905,7098,84965,72619,71716,7273,0,0.00000000,0.76761723,0.00676918,0.08102894,0.06925488,0.06839371,0.00693607,0.00000000
Train,Urban,1569,1048576,3,1,background,0.63996029,0.00764163,0,671047,157179,0,0,0,220350,0,0.00000000,0.63996029,0.14989758,0.00000000,0.00000000,0.00000000,0.21014214,0.00000000
Train,Urban,1570,1048576,5,6,forest,0.34094048,0.01047872,0,347896,136967,95095,111116,0,357502,0,0.00000000,0.33177948,0.13062191,0.09068966,0.10596848,0.00000000,0.34094048,0.00000000
Train,Urban,1573,1048576,6,5,barren,0.48793983,0.00758292,0,44259,90857,40020,0,511642,73286,288512,0.00000000,0.04220867,0.08664799,0.03816605,0.00000000,0.48793983,0.06989098,0.27514648
Train,Urban,1575,1048576,6,1,background,0.54349518,0.01075746,0,569896,199546,209462,1866,47583,20223,0,0.00000000,0.54349518,0.19030190,0.19975853,0.00177956,0.04537868,0.01928616,0.00000000
Train,Urban,1576,1048576,5,1,background,0.47053337,0.00795426,0,493390,212423,87455,0,213466,41842,0,0.00000000,0.47053337,0.20258236,0.08340359,0.00000000,0.20357704,0.03990364,0.00000000
Train,Urban,1579,1048576,6,1,background,0.53144741,0.01347952,0,557263,328347,98453,1657,514,62342,0,0.00000000,0.53144741,0.31313610,0.09389210,0.00158024,0.00049019,0.05945396,0.00000000
Train,Urban,1580,1048576,4,1,background,0.61091137,0.01040092,0,640587,265520,20688,0,0,121781,0,0.00000000,0.61091137,0.25321960,0.01972961,0.00000000,0.00000000,0.11613941,0.00000000
Train,Urban,1581,1048576,3,2,building,0.65136433,0.00657485,0,321032,683005,44539,0,0,0,0,0.00000000,0.30615997,0.65136433,0.04247570,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1582,1048576,4,6,forest,0.37668037,0.00765785,0,205822,240510,0,0,207266,394978,0,0.00000000,0.19628716,0.22936821,0.00000000,0.00000000,0.19766426,0.37668037,0.00000000
Train,Urban,1583,1048576,6,1,background,0.39756107,0.01489043,0,416873,146629,302915,35433,10445,136281,0,0.00000000,0.39756107,0.13983631,0.28888226,0.03379154,0.00996113,0.12996769,0.00000000
Train,Urban,1584,1048576,5,1,background,0.36550903,0.00697913,0,383264,290526,93771,0,271081,9934,0,0.00000000,0.36550903,0.27706718,0.08942699,0.00000000,0.25852299,0.00947380,0.00000000
Train,Urban,1585,1048576,3,1,background,0.46147728,0.00874229,0,483894,296941,267741,0,0,0,0,0.00000000,0.46147728,0.28318501,0.25533772,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1586,1048576,7,1,background,0.69837475,0.01030689,0,732299,35676,26130,46857,25843,97935,83836,0.00000000,0.69837475,0.03402328,0.02491951,0.04468632,0.02464581,0.09339809,0.07995224
Train,Urban,1587,1048576,3,1,background,0.48780823,0.00898237,0,511504,236297,300775,0,0,0,0,0.00000000,0.48780823,0.22535038,0.28684139,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1588,1048576,5,1,background,0.62806606,0.01022097,0,658575,167423,70739,114238,0,37601,0,0.00000000,0.62806606,0.15966702,0.06746197,0.10894585,0.00000000,0.03585911,0.00000000
Train,Urban,1589,1048576,6,5,barren,0.57678032,0.00573384,0,299479,53313,72491,17997,604798,498,0,0.00000000,0.28560543,0.05084324,0.06913280,0.01716328,0.57678032,0.00047493,0.00000000
Train,Urban,1591,1048576,6,5,barren,0.50868988,0.00671184,0,88379,46314,35144,39061,533400,306278,0,0.00000000,0.08428478,0.04416847,0.03351593,0.03725147,0.50868988,0.29208946,0.00000000
Train,Urban,1592,1048576,3,1,background,0.52783298,0.00830746,0,553473,487603,7500,0,0,0,0,0.00000000,0.52783298,0.46501446,0.00715256,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1593,1048576,4,1,background,0.61527634,0.00750655,0,645164,86147,190916,0,126349,0,0,0.00000000,0.61527634,0.08215618,0.18207169,0.00000000,0.12049580,0.00000000,0.00000000
Train,Urban,1595,1048576,4,1,background,0.63143444,0.01073885,0,662107,281476,89725,15268,0,0,0,0.00000000,0.63143444,0.26843643,0.08556843,0.01456070,0.00000000,0.00000000,0.00000000
Train,Urban,1596,1048576,4,1,background,0.73992920,0.00615148,0,775872,142161,35916,0,0,94627,0,0.00000000,0.73992920,0.13557529,0.03425217,0.00000000,0.00000000,0.09024334,0.00000000
Train,Urban,1598,1048576,3,2,building,0.61602020,0.00883297,0,320059,645944,82573,0,0,0,0,0.00000000,0.30523205,0.61602020,0.07874775,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1599,1048576,5,1,background,0.39187050,0.00577394,0,410906,163449,80945,0,375155,18121,0,0.00000000,0.39187050,0.15587711,0.07719517,0.00000000,0.35777569,0.01728153,0.00000000
Train,Urban,1600,1048576,6,1,background,0.42564774,0.00889407,985,446324,144911,0,124165,128747,203444,0,0.00093937,0.42564774,0.13819790,0.00000000,0.11841297,0.12278271,0.19401932,0.00000000
Train,Urban,1601,1048576,4,1,background,0.51894379,0.00970167,0,544152,381705,120356,0,2363,0,0,0.00000000,0.51894379,0.36402225,0.11478043,0.00000000,0.00225353,0.00000000,0.00000000
Train,Urban,1602,1048576,4,1,background,0.57981682,0.01278552,0,607982,183223,29413,0,0,227958,0,0.00000000,0.57981682,0.17473507,0.02805042,0.00000000,0.00000000,0.21739769,0.00000000
Train,Urban,1603,1048576,5,1,background,0.50328159,0.01151781,0,527729,311690,187957,0,0,19037,2163,0.00000000,0.50328159,0.29725075,0.17924976,0.00000000,0.00000000,0.01815510,0.00206280
Train,Urban,1604,1048576,6,1,background,0.42625332,0.01135504,0,446959,406292,145338,5167,2606,42214,0,0.00000000,0.42625332,0.38747025,0.13860512,0.00492764,0.00248528,0.04025841,0.00000000
Train,Urban,1605,1048576,5,1,background,0.62500477,0.00764067,0,655365,33711,148007,0,9938,201555,0,0.00000000,0.62500477,0.03214931,0.14115047,0.00000000,0.00947762,0.19221783,0.00000000
Train,Urban,1606,1048576,5,1,background,0.36046410,0.00929978,0,377974,334223,88036,0,88084,160259,0,0.00000000,0.36046410,0.31873989,0.08395767,0.00000000,0.08400345,0.15283489,0.00000000
Train,Urban,1607,1048576,6,2,building,0.36608315,0.00859575,0,238907,383866,119291,212619,1500,92393,0,0.00000000,0.22783947,0.36608315,0.11376476,0.20276928,0.00143051,0.08811283,0.00000000
Train,Urban,1608,1048576,5,1,background,0.40152073,0.00591665,0,421025,13741,122584,219692,0,271534,0,0.00000000,0.40152073,0.01310444,0.11690521,0.20951462,0.00000000,0.25895500,0.00000000
Train,Urban,1611,1048576,3,1,background,0.83103180,0.00557777,0,871400,152073,25103,0,0,0,0,0.00000000,0.83103180,0.14502811,0.02394009,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1613,1048576,4,1,background,0.41937447,0.00963341,0,439746,416170,134171,58489,0,0,0,0.00000000,0.41937447,0.39689064,0.12795544,0.05577946,0.00000000,0.00000000,0.00000000
Train,Urban,1614,1048576,4,1,background,0.48091507,0.01132497,0,504276,284860,254761,0,0,4679,0,0.00000000,0.48091507,0.27166367,0.24295902,0.00000000,0.00000000,0.00446224,0.00000000
Train,Urban,1615,1048576,4,2,building,0.50614357,0.00425516,0,284722,530730,42235,190889,0,0,0,0.00000000,0.27153206,0.50614357,0.04027843,0.18204594,0.00000000,0.00000000,0.00000000
Train,Urban,1616,1048576,6,1,background,0.56311321,0.00478640,0,590467,45912,19874,274,390252,1797,0,0.00000000,0.56311321,0.04378510,0.01895332,0.00026131,0.37217331,0.00171375,0.00000000
Train,Urban,1617,1048576,5,1,background,0.41077137,0.00798862,0,430725,95224,272984,23735,0,225908,0,0.00000000,0.41077137,0.09081268,0.26033783,0.02263546,0.00000000,0.21544266,0.00000000
Train,Urban,1618,1048576,4,1,background,0.51504993,0.01138702,0,540069,409812,97088,0,0,1607,0,0.00000000,0.51504993,0.39082718,0.09259033,0.00000000,0.00000000,0.00153255,0.00000000
Train,Urban,1619,1048576,4,2,building,0.37574959,0.00915611,0,283654,394002,237428,0,133492,0,0,0.00000000,0.27051353,0.37574959,0.22642899,0.00000000,0.12730789,0.00000000,0.00000000
Train,Urban,1620,1048576,5,1,background,0.44256592,0.01075937,0,464064,178182,31197,0,35798,339335,0,0.00000000,0.44256592,0.16992760,0.02975178,0.00000000,0.03413963,0.32361507,0.00000000
Train,Urban,1621,1048576,3,1,background,0.51299953,0.01083574,0,537919,248770,261887,0,0,0,0,0.00000000,0.51299953,0.23724556,0.24975491,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1622,1048576,3,1,background,0.51355362,0.01111353,0,538500,489761,20315,0,0,0,0,0.00000000,0.51355362,0.46707249,0.01937389,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1623,1048576,6,1,background,0.35520172,0.01228483,0,372456,261174,44518,54786,136975,178667,0,0.00000000,0.35520172,0.24907494,0.04245567,0.05224800,0.13062954,0.17039013,0.00000000
Train,Urban,1624,1048576,3,3,road,0.43617630,0.00625172,0,220668,370544,457364,0,0,0,0,0.00000000,0.21044540,0.35337830,0.43617630,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1625,1048576,4,2,building,0.43853760,0.01133738,0,438755,459840,66456,83525,0,0,0,0.00000000,0.41842937,0.43853760,0.06337738,0.07965565,0.00000000,0.00000000,0.00000000
Train,Urban,1626,1048576,6,1,background,0.91653538,0.00279843,0,961057,15657,32004,11907,0,19932,8019,0.00000000,0.91653538,0.01493168,0.03052139,0.01135540,0.00000000,0.01900864,0.00764751
Train,Urban,1627,1048576,6,7,agriculture,0.54160881,0.00373633,0,389832,0,17138,4109,61585,7994,567918,0.00000000,0.37177277,0.00000000,0.01634407,0.00391865,0.05873203,0.00762367,0.54160881
Train,Urban,1628,1048576,6,1,background,0.70253754,0.00787694,89006,736664,105116,28337,25022,0,64431,0,0.08488274,0.70253754,0.10024643,0.02702427,0.02386284,0.00000000,0.06144619,0.00000000
Train,Urban,1629,1048576,6,5,barren,0.57401276,0.00694094,0,243464,109371,30777,16968,601896,46100,0,0.00000000,0.23218536,0.10430431,0.02935123,0.01618195,0.57401276,0.04396439,0.00000000
Train,Urban,1630,1048576,3,1,background,0.68324184,0.00701015,0,716431,192317,139828,0,0,0,0,0.00000000,0.68324184,0.18340778,0.13335037,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1631,1048576,2,1,background,0.97159672,0.00051310,0,1018793,0,29783,0,0,0,0,0.00000000,0.97159672,0.00000000,0.02840328,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1632,1048576,5,1,background,0.64684677,0.00706218,0,678268,238171,120542,0,4658,6937,0,0.00000000,0.64684677,0.22713757,0.11495781,0.00000000,0.00444221,0.00661564,0.00000000
Train,Urban,1634,1048576,7,1,background,0.74971199,0.00483222,0,786130,129759,10522,8107,93268,31,20759,0.00000000,0.74971199,0.12374783,0.01003456,0.00773144,0.08894730,0.00002956,0.01979733
Train,Urban,1635,1048576,5,1,background,0.52904320,0.01153881,0,554742,146332,161973,0,148468,37061,0,0.00000000,0.52904320,0.13955307,0.15446949,0.00000000,0.14159012,0.03534412,0.00000000
Train,Urban,1636,1048576,5,5,barren,0.41624641,0.00548851,0,239565,347929,22394,0,436466,2222,0,0.00000000,0.22846699,0.33181095,0.02135658,0.00000000,0.41624641,0.00211906,0.00000000
Train,Urban,1637,1048576,5,1,background,0.52305889,0.00735238,0,548467,217765,96149,0,180714,5481,0,0.00000000,0.52305889,0.20767689,0.09169483,0.00000000,0.17234230,0.00522709,0.00000000
Train,Urban,1638,1048576,7,1,background,0.50375366,0.01648749,0,528224,188947,146545,15855,62030,103738,3237,0.00000000,0.50375366,0.18019390,0.13975620,0.01512051,0.05915642,0.09893227,0.00308704
Train,Urban,1639,1048576,6,1,background,0.49808407,0.01265713,0,522279,224485,89509,66485,16020,129798,0,0.00000000,0.49808407,0.21408558,0.08536243,0.06340504,0.01527786,0.12378502,0.00000000
Train,Urban,1640,1048576,4,1,background,0.57466507,0.01103000,0,602580,267237,61980,0,0,116779,0,0.00000000,0.57466507,0.25485706,0.05910873,0.00000000,0.00000000,0.11136913,0.00000000
Train,Urban,1643,1048576,5,1,background,0.47059059,0.00613669,0,493450,35438,487034,17811,0,14843,0,0.00000000,0.47059059,0.03379631,0.46447182,0.01698589,0.00000000,0.01415539,0.00000000
Train,Urban,1644,1048576,3,1,background,0.95659637,0.00085867,0,1003064,32978,0,0,0,12534,0,0.00000000,0.95659637,0.03145027,0.00000000,0.00000000,0.00000000,0.01195335,0.00000000
Train,Urban,1645,1048576,3,1,background,0.66641235,0.00568182,0,698784,290188,59604,0,0,0,0,0.00000000,0.66641235,0.27674484,0.05684280,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1646,1048576,3,1,background,0.49736309,0.00958091,0,521523,392440,134613,0,0,0,0,0.00000000,0.49736309,0.37425995,0.12837696,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1648,1048576,4,6,forest,0.48736382,0.01167293,0,14736,0,87639,0,435163,511038,0,0.00000000,0.01405334,0.00000000,0.08357906,0.00000000,0.41500378,0.48736382,0.00000000
Train,Urban,1649,1048576,3,1,background,0.64490986,0.01012503,0,676237,348906,23433,0,0,0,0,0.00000000,0.64490986,0.33274269,0.02234745,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1650,1048576,4,1,background,0.74163437,0.00952984,0,777660,171654,81523,0,0,17739,0,0.00000000,0.74163437,0.16370201,0.07774639,0.00000000,0.00000000,0.01691723,0.00000000
Train,Urban,1651,1048576,4,1,background,0.41678810,0.01221228,0,437034,185859,75858,0,0,349825,0,0.00000000,0.41678810,0.17724895,0.07234383,0.00000000,0.00000000,0.33361912,0.00000000
Train,Urban,1652,1048576,3,1,background,0.60301971,0.00915181,0,632312,329398,86866,0,0,0,0,0.00000000,0.60301971,0.31413841,0.08284187,0.00000000,0.00000000,0.00000000,0.00000000
Train,Urban,1653,1048576,5,1,background,0.52281094,0.01283659,0,548207,191674,144514,0,127320,36861,0,0.00000000,0.52281094,0.18279457,0.13781929,0.00000000,0.12142181,0.03515339,0.00000000
Train,Urban,1654,1048576,4,1,background,0.43190193,0.00822107,0,452882,348955,47463,0,199276,0,0,0.00000000,0.43190193,0.33278942,0.04526424,0.00000000,0.19004440,0.00000000,0.00000000
