split,domain,sample_id,image_path,mask_path,has_mask,width,height,pixel_count,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,min_r,min_g,min_b,max_r,max_g,max_b,split_domain,brightness_mean,brightness_std,rg_gap,gb_gap,rb_gap,z_mean_r,z_mean_g,z_mean_b,z_std_r,z_std_g,z_std_b,z_brightness_mean,z_brightness_std,z_rg_gap,z_gb_gap,z_rb_gap,rgb_outlier_score
Train,Urban,2224,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/2224.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/2224.png,True,1024,1024,1048576,1.0,132.929688,126.169342,121.935486,41.277206,37.104591,34.336273,22,22,28,255,255,255,Train-Urban,127.01150533333332,37.57269,6.760345999999998,4.233856000000003,10.994202000000001,4.02409506794155,3.4256441179798824,3.0980538250699805,0.4485106622406551,0.3192805369403773,0.1438562411552248,3.545735548104034,0.31423669656406733,4.230906217354394,1.0278201142756351,3.893838737067596,9.200003246284544
Val,Rural,2977,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/2977.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/2977.png,True,1024,1024,1048576,1.0,141.100266,131.665939,129.501694,38.933556,36.416832,33.572147,4,3,0,251,254,255,Val-Rural,134.08929966666668,36.30751166666667,9.434326999999996,2.1642450000000224,11.598572000000019,4.404433328993673,4.127842739375234,3.8816330631293896,0.7017842749146785,0.7901557516418659,0.6431242285958017,4.399747543973961,0.7318165596010039,2.4216715104008966,1.0220904019781503,2.090654265409508,9.17654514511365
Test,Rural,4893,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4893.png,,False,1024,1024,1048576,1.0,47.355721,50.338264,48.702435,47.811069,48.573719,47.634415,0,0,0,255,255,255,Test-Rural,48.79880666666667,48.006401000000004,-2.9825429999999997,1.635829000000001,-1.3467139999999986,-3.2697625311599854,-3.8672953679731026,-3.690707526439594,2.1876883092924078,2.639443853689927,2.5424367281480733,-3.6354599820586517,2.4930353070667475,1.8781940177554928,-0.9688940838652508,1.1346992045231983,9.09235811840541
Train,Urban,1440,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1440.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1440.png,True,1024,1024,1048576,1.0,91.848709,98.712723,113.559311,47.829033,43.551121,40.998482,0,9,2,255,255,255,Train-Urban,101.373581,44.126212,-6.864013999999997,-14.846587999999997,-21.710601999999994,1.1881971831713696,1.424971019354093,2.511410520248186,1.256526035583852,1.1436603673368468,1.0367491405043852,1.7220392813494485,1.1714853431231018,-0.878965152169194,-6.0315795538471875,-5.164330791395479,9.048306174046933
Val,Rural,2878,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/2878.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/2878.png,True,1024,1024,1048576,1.0,124.261902,111.571518,107.421936,63.434933,52.862785,47.009472,0,0,0,255,255,255,Val-Rural,114.418452,54.43573,12.690384000000009,4.149581999999995,16.839966000000004,3.4363978204822283,2.660442994662053,2.2174946273572886,3.219056997310599,2.830999730999049,2.3136264839581115,2.993550239174639,2.8982178619202625,2.814237084421422,1.4259247332026506,2.527036359330662,9.012987215681072
Train,Rural,709,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/709.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/709.png,True,1024,1024,1048576,1.0,126.910172,109.298615,93.143936,47.096863,37.650768,36.357433,1,0,0,255,255,255,Train-Rural,109.784241,40.36835466666667,17.611557000000005,16.154679,33.766236000000006,3.264896074852179,2.152549777455003,1.4122040859717564,1.0148850065862056,0.705127302516974,0.7444460188880762,2.4027595758992666,0.856690959324391,4.638065406914244,1.9157853853918725,5.372956060146813,8.94015925105121
Train,Rural,35,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/35.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/35.png,True,1024,1024,1048576,1.0,103.262161,98.805618,88.630539,76.955681,64.871925,60.442566,0,0,0,255,255,255,Train-Rural,96.89943933333332,67.42339066666666,4.456543000000011,10.175078999999997,14.631622000000007,1.8184500495871283,1.3811860314471207,1.0686187275246453,3.951053242507083,4.083678902004674,3.4954627773802143,1.4850946199653232,3.9443820581581495,2.1059955279841254,0.8482143613902106,2.420949953637874,8.924193848450724
Val,Rural,3170,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/3170.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/3170.png,True,1024,1024,1048576,1.0,114.657158,114.015129,111.153458,65.976349,57.35458,50.436817,0,0,0,255,255,255,Val-Rural,113.27524833333332,57.922582,0.6420289999999937,2.861671000000001,3.503699999999995,2.884222250328129,2.838888253551489,2.498737256199923,3.4801622067468094,3.3884045090776858,2.7397073856557874,2.9118267698994686,3.3149119117654537,1.3616306354010101,1.1639527469042628,1.4167005055159108,8.854589966207975
Test,Rural,4655,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4655.png,,False,1024,1024,1048576,1.0,42.231926,47.92358,44.598099,41.674557,42.825413,41.098354,0,0,0,255,255,255,Test-Rural,44.91786833333333,41.866108,-5.691654,3.3254810000000035,-2.3661729999999963,-3.9052196475798513,-4.17887630469574,-4.221058210038505,1.1697198997037843,1.7567328700042224,1.6015223171874993,-4.13402648900275,1.5370278498371044,0.4671703548702982,0.19328638245887686,0.6082730978184773,8.810706122762536
Train,Urban,1810,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1810.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1810.png,True,1024,1024,1048576,1.0,121.810814,114.617485,107.392418,35.713604,29.123131,27.542707,12,15,9,255,255,255,Train-Urban,114.60690566666666,30.793147333333337,7.193328999999991,7.225066999999996,14.418395999999987,3.2565381103133935,2.5838984704523407,2.0794989985807923,-0.23763015728387707,-0.7013855642204335,-0.7666415896183029,2.6633621621559085,-0.5725771075689201,4.3932982442232085,2.1345110246488574,4.84222936953694,8.801577789128048
Train,Urban,2514,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/2514.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/2514.png,True,1024,1024,1048576,1.0,77.496719,87.052483,101.574814,41.123306,37.891415,38.543293,0,10,4,255,255,255,Train-Urban,88.70800533333333,39.18600466666667,-9.555763999999996,-14.522331000000008,-24.078095000000005,0.19745209690546572,0.5753278607583324,1.6720506779923987,0.42953067910655857,0.41989929395723347,0.7076959954198992,0.8211019527543059,0.5252700637327196,-1.888516885895778,-5.911610660136621,-5.820049533860644,8.795687514323227
Val,Urban,3868,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3868.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3868.png,True,1024,1024,1048576,1.0,41.115105,41.097809,40.792969,48.560196,48.577049,47.686234,0,0,0,248,252,254,Val-Urban,41.001961,48.27449300000001,0.017296000000001754,0.30483999999999867,0.3221360000000004,-3.058484829218727,-3.6638831164511423,-3.460229421636506,1.7923508323541442,2.0890157876045143,2.003993551487598,-3.413597104034269,1.9842780677491132,3.0135548524041207,-1.6362917642926027,1.877638206071614,8.787408529908149
Test,Rural,4371,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4371.png,,False,1024,1024,1048576,1.0,47.129871,52.507149,48.855579,47.434799,49.89233,47.255573,0,0,0,255,255,255,Test-Rural,49.497533000000004,48.194233999999994,-5.377277999999997,3.6515699999999995,-1.7257079999999974,-3.297772627142246,-3.5874313278156023,-3.670918692121675,2.1252699560852575,2.8419300144664748,2.487899615156453,-3.5456977860639918,2.522279798936078,0.6309111447615946,0.4175776957489291,0.9389950752895078,8.740228537913577
Train,Rural,1319,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/1319.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/1319.png,True,1024,1024,1048576,1.0,130.547363,129.871887,122.215843,59.039429,48.498215,49.357651,0,10,6,255,255,255,Train-Rural,127.545031,52.298431666666666,0.6754760000000033,7.65604399999998,8.331519999999983,3.487367235960815,3.6649371494859935,3.625322406238306,2.189257781308522,2.0514572697629676,2.2293378640795116,3.667695971068356,2.21822648126202,1.378217825815455,0.3984771257145731,1.448997262267708,8.6739907131462
Train,Rural,1030,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/1030.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/1030.png,True,1024,1024,1048576,1.0,121.339317,116.195724,100.062683,68.744926,51.138168,49.603046,0,0,0,255,255,255,Train-Rural,112.53257466666666,56.495380000000004,5.143592999999996,16.13304099999999,21.276633999999987,2.9241510932941974,2.6595717307505846,1.9388983182761335,3.143648273431331,2.3791148131481497,2.257367012079242,2.59849790066045,2.6972086571163985,2.238238535123373,1.9119222337065827,3.4461138791722545,8.63653349442266
Test,Rural,4717,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4717.png,,False,1024,1024,1048576,1.0,43.699673,49.485462,46.395535,42.168804,45.452412,42.385319,0,0,0,255,255,255,Test-Rural,46.52689,43.33551166666667,-5.785789000000001,3.089926999999996,-2.6958620000000053,-3.7231885014754686,-3.977337446356419,-3.988798616446437,1.2517091197255084,2.1601353456955596,1.786790464914682,-3.9273227892667224,1.7658053467764063,0.41814072393022234,0.03126706868034613,0.43802898138674456,8.598084802840445
Train,Rural,857,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/857.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/857.png,True,1024,1024,1048576,1.0,131.554749,122.019806,105.735184,52.86869,37.330608,38.327248,3,10,0,255,255,255,Train-Rural,119.76991299999999,42.842182,9.534942999999984,16.284622,25.819564999999983,3.5489846580606126,3.0877130624003586,2.3707212422016366,1.5824578790498944,0.665390671186719,0.9694393405412794,3.113946406159683,1.1390197145766474,3.083483174379534,1.93898482708895,4.1469777718773155,8.549578761774667
Train,Urban,2272,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/2272.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/2272.png,True,1024,1024,1048576,1.0,57.895035,66.226868,65.199844,3.63834,3.580173,4.409029,29,39,36,97,106,105,Train-Urban,63.107249,3.875847333333333,-8.331832999999996,1.0270239999999973,-7.304808999999999,-1.155689321499716,-0.9421658879380279,-0.8755480306775629,-4.193367452551531,-3.9678094207547456,-3.8670992339266506,-0.9999504516516187,-4.093556970614088,-1.4294766098628207,-0.15864644575439826,-1.174393558139268,8.513345950831933
Val,Rural,2708,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/2708.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/2708.png,True,1024,1024,1048576,1.0,126.665169,111.411911,113.638519,52.329853,48.314075,47.625904,0,0,0,255,255,255,Val-Rural,117.238533,49.42327733333334,15.253258000000002,-2.226607999999999,13.026650000000004,3.574561349458902,2.6487876565433566,2.686034849105527,2.0781205118214574,2.2665321432987917,2.3902601179795773,3.195147565772602,2.299207866276438,3.1232292497773337,0.12895377844263778,2.2095515793536094,8.504473959972367
Train,Rural,1093,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/1093.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/1093.png,True,1024,1024,1048576,1.0,123.359833,109.509056,89.746162,45.458794,32.259312,31.353569,0,0,0,255,248,241,Train-Rural,107.53835033333333,36.357225,13.850776999999994,19.762894000000003,33.613671,3.0477372730022685,2.16801976739912,1.1535462728628554,0.8538054164280595,0.035967196928238375,0.17290199954570817,2.2428056074194163,0.3989155799815323,3.914192535377745,2.559979943952337,5.349418986880555,8.471118478560392
Test,Rural,4392,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4392.png,,False,1024,1024,1048576,1.0,48.348484,51.775299,48.826218,46.447548,46.609665,42.97665,0,0,0,255,255,255,Test-Rural,49.65000033333333,45.344621,-3.4268149999999977,2.9490809999999996,-0.4777339999999981,-3.1466392771522953,-3.6818662553425425,-3.6747126374568397,1.9614977137536564,2.3378433407123924,1.871916943928223,-3.5261110007883314,2.078611837453046,1.6467977018580162,-0.06560996277931745,1.5834212798634224,8.470868012821224
Test,Rural,5123,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/5123.png,,False,1024,1024,1048576,1.0,46.684059,49.784721,49.275337,43.322926,44.150707,41.770859,0,0,0,255,255,255,Test-Rural,48.58137233333333,43.08149733333334,-3.100662,0.5093839999999972,-2.5912780000000026,-3.3530625846806283,-3.9387222902769157,-3.616678751179678,1.4431631145700132,1.9602452735562883,1.6983343949730403,-3.6633927825179198,1.7262568110778853,1.8166724691602758,-1.743688168912636,0.49203384861888244,8.463439138225208
Train,Rural,818,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/818.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/818.png,True,1024,1024,1048576,1.0,132.998489,125.270439,119.593445,53.986248,45.477554,42.300682,0,9,0,255,255,255,Train-Rural,125.95412433333335,47.254828,7.72805000000001,5.676993999999993,13.405044000000004,3.6372919573305675,3.3266743856311605,3.425690608543357,1.6923529961774133,1.676548185146905,1.4232870947871232,3.554390439952692,1.642618666598164,2.7356934008567078,0.04514639538972316,2.231718765273712,8.457608571137715
Train,Rural,1121,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/1121.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/1121.png,True,1024,1024,1048576,1.0,114.335167,106.825424,95.062836,68.873497,57.60408,52.40852,0,0,0,255,255,255,Train-Rural,105.407809,59.628699000000005,7.509743,11.762587999999994,19.272330999999994,2.4957376877075625,1.9707399595018502,1.5582816289674566,3.1562913086064195,3.1816309343309017,2.5778097511545868,2.091066902443714,3.05480275479591,2.693673789242488,1.131641113805397,3.136898616439797,8.447000725319905
Train,Rural,438,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/438.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/438.png,True,1024,1024,1048576,1.0,125.359421,115.626762,97.527504,57.586414,41.45726,40.117264,0,0,0,255,255,255,Train-Rural,112.83789566666667,46.38697933333333,9.732658999999998,18.099258000000006,27.831917000000004,3.1700433779329407,2.6177460579083895,1.7459061251580466,2.0463754847180615,1.1775697352554915,1.173895924358735,2.6202430845801645,1.5435743111147175,3.1215394416083324,2.2629618176418775,4.4574347997768875,8.41928367087804
Test,Rural,5018,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/5018.png,,False,1024,1024,1048576,1.0,47.130955,50.935043,49.54023,45.495483,45.851913,43.351818,0,0,0,255,255,255,Test-Rural,49.202076000000005,44.899738000000006,-3.804088,1.3948129999999992,-2.409275000000001,-3.297638188603195,-3.790289449253967,-3.582450027305568,1.8035623762402628,2.221482796699981,1.9259251573967417,-3.5836538038592196,2.0093461744635626,1.4502973995936612,-1.134670283503743,0.5860161771858777,8.401545780231336
Val,Rural,3510,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/3510.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/3510.png,True,1024,1024,1048576,1.0,115.607727,105.624496,111.752739,56.100243,54.794392,53.787178,0,0,0,255,255,255,Val-Rural,110.99498733333333,54.89393766666666,9.983231000000004,-6.128243000000012,3.8549879999999916,2.9388703470963318,2.2261603365748317,2.5439047143726055,2.4654905726876017,3.070700556876041,3.1562177853653965,2.7488192103486626,2.9529756802312908,2.4878499630023603,-0.6646717677024901,1.44594764721321,8.398320031681793
Test,Rural,4441,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4441.png,,False,1024,1024,1048576,1.0,48.493454,53.236713,51.575111,48.132938,48.769978,47.061565,0,0,0,233,238,244,Test-Rural,51.10175933333333,47.98816033333333,-4.743259000000002,1.661602000000002,-3.081657,-3.1286599828660506,-3.493291376368906,-3.3195084627279035,2.241082236335308,2.669581423775301,2.459970726022518,-3.3396101210041937,2.4901953426940087,0.9611360088291064,-0.9511668375692248,0.23881296599412416,8.393503792932327
Train,Rural,1087,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/1087.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/1087.png,True,1024,1024,1048576,1.0,97.40966,99.248016,111.614586,61.972462,51.775833,66.75473,0,0,0,255,255,255,Train-Rural,102.75742066666668,60.167674999999996,-1.8383560000000045,-12.366569999999996,-14.204926,1.4604780066398488,1.4137077007572714,2.818294642818658,2.477677715731503,2.4582585507081407,4.216441521668268,1.902304315635083,3.1163140903448623,0.894356821342888,-3.1762707723337855,-2.0278288817563577,8.388413829284135
Train,Rural,947,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/947.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/947.png,True,1024,1024,1048576,1.0,124.890717,115.375565,100.521729,61.238251,45.199352,43.935745,0,0,0,255,255,255,Train-Rural,113.59600366666666,50.12444933333333,9.515152,14.853836000000001,24.368988,3.141374791901505,2.599280002985669,1.9738435013508127,2.4054790434108604,1.642019167439073,1.6100448641625476,2.674236088307411,1.9701179258102668,3.0796738135552992,1.6835386977245714,3.9231889793800447,8.386796738579674
Train,Rural,525,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/525.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/525.png,True,1024,1024,1048576,1.0,126.681198,113.646271,95.999535,47.749397,33.414738,31.436779,0,2,0,255,214,204,Train-Rural,112.10900133333332,37.533638,13.034926999999996,17.646736000000004,30.681663,3.2508907307160886,2.4721557221163466,1.6295884654084005,1.0790519673700654,0.17937279722618565,0.18240629019978652,2.568330699462957,0.533175240499165,3.757158174887887,2.182170564895326,4.897081379216609,8.384826367098643
Val,Urban,3518,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3518.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3518.png,True,1024,1024,1048576,1.0,40.561813,45.591785,45.80447,49.337322,54.234837,54.879612,0,0,0,255,255,255,Val-Urban,43.98602266666666,52.817257000000005,-5.029972000000001,-0.21268500000000046,-5.242657000000001,-3.1135816156689677,-3.2172749013872317,-2.9554883219181365,1.8932638598706395,2.7920086910171436,2.862301450681327,-3.1138143031759644,2.5546619790954406,0.5418769218533327,-1.9734625558977377,-0.9911007592419239,8.351364725177502
Val,Urban,3785,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3785.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3785.png,True,1024,1024,1048576,1.0,37.483749,38.913311,38.370857,42.170284,42.176094,41.534309,0,0,0,255,255,255,Val-Urban,38.25597233333334,41.960229,-1.4295619999999971,0.5424539999999993,-0.8871079999999978,-3.4200950568323574,-3.880977011165017,-3.7041761901837056,0.9625943121965638,1.293682710426014,1.2699509608233268,-3.6894627749129967,1.1914667754184278,2.3050196632204183,-1.4814847492180405,1.254253763672481,8.294921703849198
